Date,IPMAN,M1SL,M1V,REVOLSL,TTLCONS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2000-06-01,95.62,1102.60,9.25,639.16,795411.00,106.40,4.00,41.583149,41.93,0.1006,0.6656
2000-06-08,95.65,1102.81,9.28,640.97,792700.60,106.84,4.00,40.832027,42.46,0.4702,0.8329
2000-06-15,95.68,1103.02,9.31,642.78,789990.20,107.29,4.00,40.091328,42.98,0.8368,0.9899
2000-06-22,95.71,1103.23,9.34,644.60,787279.80,107.73,4.00,39.402802,43.51,1.1883,1.1275
2000-06-29,95.74,1103.44,9.36,646.41,784569.40,108.17,4.00,39.115768,44.04,1.4237,1.2114
2000-07-06,95.65,1102.97,9.37,648.39,787270.16,108.14,4.02,40.128914,43.96,1.1074,1.0970
2000-07-13,95.51,1102.22,9.37,650.45,792135.39,107.91,4.04,40.880955,43.63,0.7964,0.9732
2000-07-20,95.36,1101.48,9.37,652.50,797000.61,107.69,4.06,40.160244,43.31,0.9116,1.0203
2000-07-27,95.22,1100.73,9.37,654.55,801865.84,107.46,4.08,39.251545,42.99,1.0812,1.0870
2000-08-03,95.15,1100.17,9.37,656.41,805920.94,107.27,4.09,41.048058,42.77,0.4971,0.8448
2000-08-10,95.25,1100.05,9.37,657.76,807950.71,107.15,4.04,41.497189,42.79,0.3755,0.7906
2000-08-17,95.35,1099.94,9.37,659.11,809980.48,107.04,4.00,41.852318,42.82,0.2810,0.7480
2000-08-24,95.45,1099.83,9.37,660.45,812010.26,106.93,3.95,41.925423,42.85,0.2682,0.7422
2000-08-31,95.55,1099.72,9.37,661.80,814040.03,106.82,3.91,42.384998,42.88,0.1436,0.6853
2000-09-07,95.52,1099.50,9.41,663.19,814684.00,106.60,3.90,42.614777,43.27,0.1903,0.7067
2000-09-14,95.47,1099.27,9.45,664.58,815097.00,106.37,3.90,42.113434,43.72,0.4660,0.8310
2000-09-21,95.42,1099.03,9.49,665.96,815510.00,106.13,3.90,41.27784,44.18,0.8384,0.9905
2000-09-28,95.36,1098.80,9.53,667.35,815923.00,105.90,3.90,42.308086,44.63,0.6709,0.9203
2000-10-05,95.31,1097.89,9.55,668.73,816610.19,106.03,3.90,41.564194,44.79,0.9329,1.0288
2000-10-12,95.25,1096.46,9.55,670.09,817503.03,106.44,3.90,40.296413,44.73,1.2834,1.1622
2000-10-19,95.20,1095.04,9.55,671.46,818395.87,106.85,3.90,40.987923,44.68,1.0670,1.0816
2000-10-26,95.14,1093.62,9.55,672.82,819288.71,107.25,3.90,41.197487,44.62,0.9901,1.0516
2000-11-02,95.08,1092.27,9.55,674.28,819769.40,107.29,3.90,42.727184,44.50,0.5126,0.8516
2000-11-09,94.96,1091.39,9.55,676.30,817777.20,105.15,3.90,42.077591,43.99,0.5544,0.8700
2000-11-16,94.84,1090.50,9.55,678.32,815785.00,103.00,3.90,41.543224,43.49,0.5628,0.8736
2000-11-23,94.72,1089.61,9.55,680.34,813792.80,100.85,3.90,40.90411,42.98,0.6015,0.8905
2000-11-30,94.60,1088.73,9.55,682.36,811800.60,98.71,3.90,40.925045,42.48,0.4493,0.8236
2000-12-07,94.48,1090.17,9.54,683.44,812089.48,97.68,3.96,41.574654,42.04,0.1353,0.6816
2000-12-14,94.36,1092.00,9.53,684.37,812758.55,96.85,4.03,40.820278,41.62,0.2310,0.7253
2000-12-21,94.24,1093.83,9.52,685.30,813427.61,96.01,4.09,41.689133,41.19,-0.1430,0.5537
2000-12-28,94.11,1095.65,9.51,686.23,814096.68,95.18,4.16,42.721367,40.77,-0.5643,0.3645
2001-01-04,94.00,1097.14,9.50,687.85,814398.48,94.30,4.20,42.942535,40.44,-0.7239,0.2960
2001-01-11,93.89,1098.15,9.50,690.38,814210.61,93.38,4.20,43.321732,40.23,-0.8932,0.2259
2001-01-18,93.79,1099.17,9.50,692.91,814022.74,92.45,4.20,43.648262,40.03,-1.0473,0.1649
2001-01-25,93.68,1100.18,9.50,695.45,813834.87,91.53,4.20,43.858898,39.82,-1.1678,0.1190
2001-02-01,93.58,1101.20,9.50,697.98,813647.00,90.60,4.20,44.261684,39.62,-1.3440,0.0551
2001-02-08,93.53,1103.15,9.50,699.13,817249.50,90.82,4.23,43.850491,39.60,-1.2304,0.0958
2001-02-15,93.48,1105.10,9.50,700.27,820852.00,91.05,4.25,43.304451,39.58,-1.0778,0.1531
2001-02-22,93.43,1107.05,9.50,701.42,824454.50,91.28,4.28,41.531559,39.56,-0.5703,0.3619
2001-03-01,93.38,1109.00,9.50,702.56,828057.00,91.50,4.30,42.030399,39.54,-0.7200,0.2976
2001-03-08,93.31,1110.74,9.49,703.66,831293.94,90.80,4.32,42.542717,39.20,-0.9675,0.1962
2001-03-15,93.23,1112.48,9.48,704.77,834530.87,90.10,4.35,39.664299,38.86,-0.2339,0.5122
2001-03-22,93.15,1114.22,9.47,705.87,837767.81,89.40,4.37,39.35775,38.51,-0.2444,0.5075
2001-03-29,93.08,1115.95,9.46,706.97,841004.74,88.70,4.39,40.121368,38.17,-0.5645,0.3644
2001-04-05,92.95,1116.94,9.46,707.73,843159.20,88.88,4.39,38.959042,38.10,-0.2478,0.5059
2001-04-12,92.80,1117.36,9.46,708.23,844501.80,89.72,4.36,40.803925,38.24,-0.7413,0.2887
2001-04-19,92.64,1117.78,9.46,708.73,845844.40,90.56,4.34,42.236588,38.38,-1.1156,0.1387
2001-04-26,92.49,1118.20,9.46,709.23,847187.00,91.40,4.32,43.081314,38.52,-1.3198,0.0636
2001-05-03,92.34,1119.00,9.46,709.75,848635.29,92.04,4.31,43.013744,38.60,-1.2772,0.0789
2001-05-10,92.19,1120.74,9.46,710.29,850347.81,92.17,4.36,42.446075,38.53,-1.1328,0.1321
2001-05-17,92.05,1122.47,9.46,710.84,852060.32,92.31,4.40,44.128792,38.46,-1.6396,-0.0436
2001-05-24,91.91,1124.21,9.46,711.38,853772.84,92.45,4.45,43.42598,38.39,-1.4561,0.0164
2001-05-31,91.77,1125.95,9.46,711.92,855485.35,92.58,4.49,43.250259,38.32,-1.4252,0.0269
2001-06-07,91.65,1128.74,9.39,711.18,854678.20,92.56,4.52,43.148903,37.42,-1.6573,-0.0492
2001-06-14,91.53,1131.70,9.30,710.22,853451.10,92.51,4.54,41.371586,36.38,-1.4449,0.0202
2001-06-21,91.42,1134.67,9.22,709.26,852224.00,92.47,4.57,41.709087,35.33,-1.8443,-0.1058
2001-06-28,91.31,1137.63,9.13,708.30,850996.90,92.42,4.59,41.926117,34.29,-2.2089,-0.2048
2001-07-05,91.21,1140.35,9.10,707.74,850083.13,92.28,4.64,40.89526,33.82,-2.0484,-0.1630
2001-07-12,91.12,1142.87,9.10,707.46,849404.35,92.08,4.71,41.471722,33.76,-2.2301,-0.2101
2001-07-19,91.03,1145.40,9.10,707.19,848725.58,91.88,4.77,41.017323,33.71,-2.1135,-0.1803
2001-07-26,90.94,1147.93,9.10,706.92,848046.81,91.67,4.84,41.119061,33.66,-2.1578,-0.1918
2001-08-02,90.86,1151.89,9.10,706.71,847140.71,91.19,4.90,41.342861,33.65,-2.2266,-0.2092
2001-08-09,90.81,1164.42,9.10,706.84,844870.68,89.00,4.93,40.501896,33.86,-1.9223,-0.1282
2001-08-16,90.77,1176.95,9.10,706.97,842600.65,86.81,4.95,39.477821,34.07,-1.5650,-0.0197
2001-08-23,90.73,1189.49,9.10,707.10,840330.61,84.62,4.97,40.189922,34.28,-1.7100,-0.0656
2001-08-30,90.68,1202.02,9.10,707.23,838060.58,82.43,4.99,38.67754,34.49,-1.2114,0.1028
2001-09-06,90.58,1198.93,9.10,706.95,838833.50,81.95,5.05,36.826069,34.05,-0.8034,0.2627
2001-09-13,90.46,1189.60,9.09,706.52,840823.60,82.16,5.12,36.948135,33.35,-1.0419,0.1669
2001-09-20,90.33,1180.27,9.09,706.09,842813.70,82.37,5.19,32.655159,32.64,-0.0031,0.6180
2001-09-27,90.21,1170.93,9.09,705.66,844803.80,82.58,5.26,35.028843,31.94,-0.8930,0.2260
2001-10-04,90.12,1166.11,9.09,706.11,845744.55,82.82,5.32,35.652782,31.54,-1.1900,0.1107
2001-10-11,90.07,1167.31,9.09,707.75,845286.16,83.09,5.36,36.560047,31.54,-1.4535,0.0172
2001-10-18,90.02,1168.51,9.09,709.38,844827.77,83.36,5.41,35.612827,31.53,-1.1805,0.1142
2001-10-25,89.98,1169.70,9.09,711.02,844369.39,83.63,5.45,36.546425,31.53,-1.4516,0.0179
2001-11-01,89.93,1170.90,9.09,712.66,843911.00,83.90,5.50,35.844528,31.53,-1.2496,0.0888
2001-11-08,89.99,1173.77,9.09,713.17,845259.20,85.04,5.55,36.962124,31.80,-1.4945,0.0035
2001-11-15,90.04,1176.64,9.09,713.68,846607.40,86.19,5.59,37.405056,32.07,-1.5443,-0.0130
2001-11-22,90.10,1179.51,9.09,714.19,847955.60,87.33,5.64,37.779861,32.34,-1.5743,-0.0228
2001-11-29,90.15,1182.38,9.09,714.70,849303.80,88.47,5.69,37.152916,32.61,-1.3145,0.0655
2001-12-06,90.26,1184.39,9.08,714.83,851134.97,89.48,5.70,38.113777,32.82,-1.5321,-0.0090
2001-12-13,90.39,1186.06,9.07,714.82,853159.32,90.43,5.70,36.641827,33.00,-1.0531,0.1626
2001-12-20,90.52,1187.74,9.07,714.80,855183.68,91.37,5.70,37.064327,33.19,-1.1222,0.1361
2001-12-27,90.65,1189.41,9.06,714.79,857208.03,92.32,5.70,38.041897,33.37,-1.3519,0.0523
2002-01-03,90.74,1190.60,9.06,714.78,858891.68,92.85,5.70,38.712181,33.47,-1.5179,-0.0043
2002-01-10,90.74,1190.60,9.06,714.79,859723.55,92.33,5.70,37.549446,33.34,-1.2168,0.1008
2002-01-17,90.74,1190.60,9.06,714.80,860555.42,91.81,5.70,36.886009,33.22,-1.0602,0.1599
2002-01-24,90.74,1190.60,9.06,714.81,861387.29,91.29,5.70,37.200626,33.10,-1.1865,0.1120
2002-01-31,90.75,1190.60,9.06,714.82,862219.16,90.77,5.70,36.530346,32.98,-1.0279,0.1724
2002-02-07,90.91,1191.18,9.06,715.92,858526.50,91.77,5.70,35.689068,33.33,-0.6813,0.3141
2002-02-14,91.11,1191.85,9.06,717.21,854079.75,93.02,5.70,35.901112,33.77,-0.6163,0.3420
2002-02-21,91.30,1192.53,9.06,718.49,849633.00,94.27,5.70,35.490719,34.21,-0.3713,0.4500
2002-02-28,91.49,1193.20,9.06,719.77,845186.25,95.52,5.70,37.104877,34.64,-0.7120,0.3010
2002-03-07,91.57,1192.06,9.07,720.98,847200.48,95.18,5.74,38.554874,34.67,-1.1244,0.1353
2002-03-14,91.62,1190.62,9.10,722.17,850291.55,94.57,5.78,38.561703,34.62,-1.1392,0.1297
2002-03-21,91.67,1189.17,9.12,723.36,853382.61,93.96,5.83,38.116482,34.58,-1.0231,0.1743
2002-03-28,91.72,1187.73,9.14,724.55,856473.68,93.35,5.87,38.370323,34.54,-1.1093,0.1410
2002-04-04,91.80,1187.14,9.16,725.54,857509.50,93.39,5.89,37.780315,34.65,-0.9055,0.2210
2002-04-11,91.92,1187.70,9.16,726.27,855805.00,94.30,5.87,37.272648,34.98,-0.6641,0.3214
2002-04-18,92.04,1188.26,9.16,727.00,854100.50,95.21,5.84,37.993015,35.30,-0.7781,0.2733
2002-04-25,92.16,1188.82,9.16,727.74,852396.00,96.12,5.82,36.291618,35.63,-0.1914,0.5316
2002-05-02,92.29,1189.42,9.16,728.51,850800.87,96.75,5.80,36.751255,35.90,-0.2460,0.5067
2002-05-09,92.54,1190.28,9.16,729.51,849861.97,95.74,5.80,35.934864,35.84,-0.0274,0.6068
2002-05-16,92.79,1191.14,9.16,730.52,848923.06,94.72,5.80,37.471607,35.78,-0.4896,0.3973
2002-05-23,93.04,1192.00,9.16,731.52,847984.16,93.71,5.80,37.032532,35.72,-0.3802,0.4461
2002-05-30,93.28,1192.85,9.16,732.53,847045.26,92.69,5.80,36.469986,35.66,-0.2350,0.5117
2002-06-06,93.30,1194.13,9.16,733.39,846835.67,91.68,5.80,35.104759,35.63,0.1522,0.6893
2002-06-13,93.21,1195.58,9.18,734.19,846917.80,90.68,5.80,34.281521,35.62,0.3866,0.7956
2002-06-20,93.13,1197.03,9.19,735.00,846999.93,89.68,5.80,34.164898,35.60,0.4165,0.8090
2002-06-27,93.05,1198.47,9.20,735.80,847082.07,88.67,5.80,34.164406,35.59,0.4128,0.8074
2002-07-04,93.03,1198.11,9.21,736.67,846343.10,88.05,5.79,33.985325,35.55,0.4525,0.8250
2002-07-11,93.08,1195.33,9.21,737.63,844509.32,87.94,5.77,31.595171,35.47,1.1206,1.1021
2002-07-18,93.12,1192.55,9.21,738.58,842675.55,87.83,5.75,28.929541,35.39,1.8685,1.3517
2002-07-25,93.17,1189.78,9.21,739.54,840841.77,87.71,5.72,28.44738,35.31,1.9846,1.3845
2002-08-01,93.22,1187.00,9.21,740.49,839008.00,87.60,5.70,28.833117,35.23,1.8497,1.3462
2002-08-08,93.25,1189.03,9.21,741.13,837455.81,87.26,5.70,30.382904,35.30,1.4231,1.2112
2002-08-15,93.28,1191.06,9.21,741.77,835903.61,86.92,5.70,30.98905,35.38,1.2696,1.1572
2002-08-22,93.31,1193.10,9.21,742.41,834351.42,86.58,5.70,31.395449,35.45,1.1739,1.1221
2002-08-29,93.34,1195.13,9.21,743.05,832799.23,86.25,5.70,30.747971,35.53,1.3830,1.1974
2002-09-05,93.31,1197.05,9.20,743.94,833141.47,85.37,5.70,29.96962,35.30,1.5435,1.2516
2002-09-12,93.23,1198.90,9.18,745.02,834904.53,84.08,5.70,29.63212,34.86,1.5115,1.2410
2002-09-19,93.15,1200.74,9.17,746.09,836667.60,82.80,5.70,27.930794,34.41,1.8741,1.3533
2002-09-26,93.08,1202.58,9.15,747.17,838430.67,81.52,5.70,27.54431,33.96,1.8563,1.3482
2002-10-03,93.05,1204.27,9.14,748.07,840013.03,80.83,5.71,26.499027,33.68,2.0784,1.4099
2002-10-10,93.15,1205.55,9.14,748.51,841143.65,81.65,5.76,27.350492,33.83,1.8748,1.3535
2002-10-17,93.25,1206.84,9.14,748.95,842274.26,82.46,5.80,28.935717,33.98,1.4589,1.2234
2002-10-24,93.36,1208.13,9.14,749.40,843404.87,83.27,5.85,29.89793,34.13,1.2233,1.1404
2002-10-31,93.46,1209.42,9.14,749.84,844535.48,84.08,5.89,30.084845,34.27,1.2119,1.1362
2002-11-07,93.36,1211.72,9.14,750.11,846941.80,84.70,5.92,29.717966,34.37,1.3465,1.1846
2002-11-14,93.23,1214.19,9.14,750.36,849560.73,85.28,5.94,30.320204,34.46,1.1982,1.1311
2002-11-21,93.10,1216.67,9.14,750.60,852179.67,85.87,5.97,31.254736,34.55,0.9538,1.0372
2002-11-28,92.97,1219.14,9.14,750.84,854798.60,86.45,5.99,31.365492,34.64,0.9478,1.0348
2002-12-05,92.98,1221.12,9.13,751.44,856944.74,86.15,5.97,30.597105,34.51,1.1320,1.1064
2002-12-12,93.09,1222.72,9.11,752.31,858736.29,85.17,5.93,29.904869,34.21,1.2460,1.1487
2002-12-19,93.21,1224.32,9.09,753.18,860527.84,84.20,5.88,30.230215,33.91,1.0656,1.0811
2002-12-26,93.32,1225.93,9.07,754.05,862319.39,83.23,5.84,29.703678,33.62,1.1318,1.1063
2003-01-02,93.43,1227.65,9.06,754.91,863705.65,82.32,5.80,30.859251,33.36,0.7233,0.9425
2003-01-09,93.45,1230.11,9.06,755.77,862660.16,81.75,5.83,31.569302,33.35,0.5160,0.8531
2003-01-16,93.48,1232.57,9.06,756.63,861614.68,81.19,5.85,30.935827,33.35,0.6974,0.9316
2003-01-23,93.51,1235.04,9.06,757.49,860569.19,80.63,5.87,29.306887,33.34,1.1669,1.1195
2003-01-30,93.54,1237.50,9.06,758.36,859523.71,80.06,5.89,29.063248,33.33,1.2355,1.1448
2003-02-06,93.58,1238.43,9.06,758.79,857779.82,79.49,5.90,28.074745,33.30,1.5126,1.2414
2003-02-13,93.62,1238.76,9.06,759.05,855756.57,78.91,5.90,27.928564,33.26,1.5431,1.2514
2003-02-20,93.66,1239.08,9.06,759.32,853733.32,78.34,5.90,28.548109,33.22,1.3520,1.1866
2003-02-27,93.70,1239.41,9.06,759.58,851710.07,77.76,5.90,28.367117,33.18,1.3926,1.2007
2003-03-06,93.59,1241.21,9.04,759.83,852475.06,78.95,5.92,27.775419,33.15,1.5552,1.2554
2003-03-13,93.43,1243.60,9.01,760.08,854355.35,80.85,5.94,27.691877,33.13,1.5720,1.2609
2003-03-20,93.26,1246.00,8.98,760.33,856235.65,82.75,5.96,29.742634,33.10,0.9714,1.0442
2003-03-27,93.09,1248.39,8.95,760.58,858115.94,84.65,5.98,28.840506,33.07,1.2251,1.1410
2003-04-03,92.98,1251.35,8.93,760.95,859949.33,86.41,6.01,29.385973,33.18,1.0974,1.0932
2003-04-10,93.00,1255.74,8.93,761.64,861665.50,87.83,6.03,29.092257,33.61,1.3062,1.1704
2003-04-17,93.02,1260.13,8.93,762.33,863381.67,89.25,6.05,29.959433,34.03,1.1791,1.1240
2003-04-24,93.05,1264.51,8.93,763.02,865097.83,90.68,6.08,30.330084,34.46,1.1957,1.1302
2003-05-01,93.07,1268.90,8.93,763.70,866814.00,92.10,6.10,31.490973,34.89,0.9837,1.0491
2003-05-08,93.18,1271.54,8.93,763.73,869986.81,91.56,6.15,31.581902,34.80,0.9316,1.0283
2003-05-15,93.28,1274.18,8.93,763.75,873159.61,91.02,6.19,32.281223,34.71,0.7036,0.9342
2003-05-22,93.39,1276.83,8.93,763.78,876332.42,90.47,6.24,32.092415,34.62,0.7325,0.9464
2003-05-29,93.50,1279.47,8.93,763.80,879505.23,89.93,6.28,33.386173,34.54,0.3325,0.7713
2003-06-05,93.58,1281.53,8.93,763.89,882251.53,89.86,6.29,34.351242,34.60,0.0729,0.6529
2003-06-12,93.65,1283.17,8.94,764.03,884677.97,90.14,6.26,34.365223,34.79,0.1225,0.6757
2003-06-19,93.71,1284.80,8.94,764.16,887104.40,90.42,6.24,33.994583,34.97,0.2834,0.7491
2003-06-26,93.78,1286.43,8.94,764.29,889530.83,90.70,6.22,33.544353,35.16,0.4673,0.8316
2003-07-03,93.81,1288.15,8.94,764.51,891946.26,90.80,6.19,33.930569,35.29,0.3930,0.7985
2003-07-10,93.74,1290.10,8.94,764.95,894334.16,90.44,6.17,34.394032,35.28,0.2555,0.7364
2003-07-17,93.68,1292.04,8.94,765.39,896722.06,90.07,6.15,34.253586,35.27,0.2928,0.7534
2003-07-24,93.61,1293.98,8.94,765.82,899109.97,89.71,6.13,34.478283,35.25,0.2245,0.7223
2003-07-31,93.54,1295.92,8.94,766.26,901497.87,89.35,6.10,33.944618,35.24,0.3755,0.7907
2003-08-07,93.68,1296.37,8.94,766.27,903726.10,88.99,6.10,33.930569,35.20,0.3677,0.7872
2003-08-14,93.86,1296.58,8.94,766.21,905927.71,88.63,6.10,34.471268,35.16,0.1980,0.7102
2003-08-21,94.03,1296.78,8.94,766.14,908129.32,88.27,6.10,34.520416,35.11,0.1705,0.6976
2003-08-28,94.21,1296.98,8.94,766.08,910330.94,87.91,6.10,34.94175,35.06,0.0353,0.6356
2003-09-04,94.31,1297.16,8.95,765.99,913003.30,87.89,6.09,35.278805,35.21,-0.0194,0.6105
2003-09-11,94.34,1297.30,8.98,765.87,916303.33,88.33,6.07,35.124317,35.62,0.1429,0.6850
2003-09-18,94.36,1297.44,9.00,765.75,919603.37,88.78,6.04,35.475414,36.02,0.1589,0.6923
2003-09-25,94.38,1297.58,9.03,765.64,922903.40,89.22,6.02,34.363117,36.43,0.5983,0.8890
2003-10-02,94.44,1297.75,9.05,765.52,925740.16,89.73,5.99,35.597675,36.83,0.3572,0.7824
2003-10-09,94.66,1298.06,9.05,765.40,925797.29,90.66,5.95,36.070347,37.20,0.3278,0.7692
2003-10-16,94.88,1298.38,9.05,765.28,925854.42,91.58,5.90,36.232597,37.57,0.3881,0.7963
2003-10-23,95.10,1298.69,9.05,765.16,925911.55,92.51,5.86,35.978642,37.95,0.5689,0.8763
2003-10-30,95.32,1299.01,9.05,765.04,925968.68,93.44,5.81,36.73349,38.32,0.4579,0.8274
2003-11-06,95.35,1300.30,9.05,765.55,929736.00,93.52,5.78,36.832249,38.37,0.4460,0.8222
2003-11-13,95.30,1301.98,9.05,766.31,934987.40,93.26,5.76,36.599434,38.31,0.4938,0.8433
2003-11-20,95.25,1303.66,9.05,767.07,940238.80,93.00,5.74,36.147957,38.24,0.6048,0.8919
2003-11-27,95.20,1305.34,9.05,767.82,945490.20,92.75,5.71,37.093269,38.17,0.3118,0.7619
2003-12-04,95.17,1306.29,9.05,768.49,947555.68,93.68,5.70,37.276684,38.36,0.3123,0.7622
2003-12-11,95.18,1306.27,9.04,769.04,945373.26,96.21,5.70,37.833996,38.88,0.3022,0.7576
2003-12-18,95.18,1306.25,9.04,769.58,943190.84,98.74,5.70,38.102081,39.40,0.3757,0.7908
2003-12-25,95.19,1306.22,9.04,770.13,941008.42,101.27,5.70,38.907803,39.92,0.2937,0.7538
2004-01-01,95.20,1306.20,9.04,770.67,938826.00,103.80,5.70,39.370564,40.45,0.3110,0.7616
2004-01-08,95.36,1309.68,9.04,771.05,938787.61,101.68,5.68,39.947227,40.30,0.1023,0.6664
2004-01-15,95.51,1313.15,9.04,771.44,938749.23,99.55,5.65,40.509655,40.16,-0.1023,0.5724
2004-01-22,95.67,1316.63,9.04,771.82,938710.84,97.43,5.63,40.758831,40.01,-0.2162,0.5203
2004-01-29,95.82,1320.11,9.04,772.20,938672.45,95.31,5.61,40.246243,39.87,-0.1097,0.5690
2004-02-05,95.87,1322.62,9.04,773.15,941730.48,94.59,5.63,40.516785,39.75,-0.2208,0.5182
2004-02-12,95.83,1324.41,9.04,774.54,947110.83,94.93,5.68,40.943939,39.66,-0.3704,0.4505
2004-02-19,95.79,1326.19,9.04,775.92,952491.17,95.27,5.72,40.844265,39.57,-0.3675,0.4517
2004-02-26,95.75,1327.98,9.04,777.30,957871.52,95.61,5.77,41.015137,39.48,-0.4430,0.4180
2004-03-04,95.77,1329.38,9.04,777.85,961605.52,95.65,5.78,41.776913,39.49,-0.6604,0.3230
2004-03-11,95.85,1330.26,9.05,777.27,963144.39,95.28,5.74,40.438461,39.64,-0.2317,0.5132
2004-03-18,95.94,1331.14,9.05,776.70,964683.26,94.92,5.69,40.367271,39.78,-0.1697,0.5416
2004-03-25,96.02,1332.02,9.06,776.13,966222.13,94.56,5.65,39.989933,39.92,-0.0190,0.6107
2004-04-01,96.10,1332.90,9.06,775.55,967761.00,94.20,5.60,41.08633,40.07,-0.2947,0.4846
2004-04-08,96.28,1333.02,9.06,776.15,969253.63,93.27,5.60,41.250099,39.91,-0.3875,0.4428
2004-04-15,96.46,1333.13,9.06,776.74,970746.27,92.33,5.60,40.706867,39.75,-0.2758,0.4932
2004-04-22,96.64,1333.25,9.06,777.33,972238.90,91.40,5.60,40.885559,39.60,-0.3729,0.4493
2004-04-29,96.82,1333.37,9.06,777.92,973731.53,90.47,5.60,39.734768,39.44,-0.0854,0.5802
2004-05-06,96.74,1334.79,9.06,778.35,975595.74,91.07,5.60,39.027126,39.56,0.1537,0.6899
2004-05-13,96.57,1336.73,9.06,778.72,977608.58,92.29,5.60,39.191536,39.79,0.1723,0.6985
2004-05-20,96.39,1338.67,9.06,779.10,979621.42,93.51,5.60,39.127201,40.02,0.2571,0.7371
2004-05-27,96.22,1340.61,9.06,779.47,981634.26,94.73,5.60,40.285156,40.24,-0.0118,0.6140
2004-06-03,96.15,1341.91,9.07,780.15,984608.47,95.67,5.59,40.342346,40.44,0.0290,0.6327
2004-06-10,96.35,1341.61,9.07,781.64,989986.10,95.93,5.57,40.821232,40.56,-0.0746,0.5851
2004-06-17,96.55,1341.31,9.08,783.12,995363.73,96.19,5.55,40.771202,40.68,-0.0251,0.6079
2004-06-24,96.76,1341.00,9.09,784.60,1000741.37,96.44,5.52,41.028526,40.81,-0.0645,0.5898
2004-07-01,96.96,1340.70,9.10,786.09,1006119.00,96.70,5.50,40.542477,40.93,0.1112,0.6705
2004-07-08,97.06,1343.68,9.10,786.30,1007836.26,96.52,5.48,40.246281,41.09,0.2429,0.7307
2004-07-15,97.16,1346.66,9.10,786.50,1009553.52,96.34,5.45,40.095558,41.24,0.3325,0.7713
2004-07-22,97.26,1349.64,9.10,786.71,1011270.77,96.16,5.43,39.571678,41.40,0.5301,0.8593
2004-07-29,97.36,1352.62,9.10,786.92,1012988.03,95.98,5.41,40.296513,41.56,0.3664,0.7866
2004-08-05,97.41,1354.97,9.10,787.87,1013538.97,95.68,5.40,39.105209,41.64,0.7324,0.9464
2004-08-12,97.42,1356.85,9.10,789.36,1013215.16,95.30,5.40,39.148262,41.65,0.7227,0.9423
2004-08-19,97.43,1358.72,9.10,790.86,1012891.35,94.91,5.40,40.368282,41.66,0.3725,0.7893
2004-08-26,97.44,1360.59,9.10,792.35,1012567.55,94.53,5.40,40.705582,41.67,0.2777,0.7465
2004-09-02,97.49,1362.19,9.10,793.74,1012399.07,94.12,5.40,41.17205,41.68,0.1459,0.6864
2004-09-09,97.75,1362.15,9.11,794.45,1013162.53,93.53,5.43,41.416054,41.69,0.0802,0.6562
2004-09-16,98.01,1362.10,9.12,795.17,1013926.00,92.95,5.45,41.660069,41.71,0.0145,0.6261
2004-09-23,98.26,1362.05,9.12,795.88,1014689.47,92.37,5.47,41.35149,41.73,0.1087,0.6693
2004-09-30,98.52,1362.01,9.13,796.59,1015452.93,91.78,5.50,41.947136,41.74,-0.0588,0.5924
2004-10-07,98.55,1364.40,9.13,796.79,1017042.26,91.91,5.48,42.059303,41.91,-0.0421,0.6001
2004-10-14,98.54,1367.20,9.13,796.90,1018769.23,92.16,5.46,41.388943,42.11,0.2084,0.7149
2004-10-21,98.53,1370.00,9.13,797.01,1020496.19,92.41,5.44,40.653721,42.30,0.4776,0.8362
2004-10-28,98.51,1372.80,9.13,797.12,1022223.16,92.66,5.41,42.124168,42.50,0.1086,0.6693
2004-11-04,98.58,1374.59,9.13,797.42,1024657.40,93.23,5.40,43.479298,42.70,-0.2262,0.5157
2004-11-11,98.75,1375.03,9.13,797.97,1028034.67,94.23,5.40,44.113625,42.90,-0.3514,0.4590
2004-11-18,98.92,1375.48,9.13,798.53,1031411.93,95.24,5.40,43.681133,43.10,-0.1679,0.5423
2004-11-25,99.10,1375.92,9.13,799.08,1034789.20,96.24,5.40,44.387512,43.30,-0.3140,0.4759
2004-12-02,99.27,1376.02,9.14,799.72,1037949.45,97.05,5.40,44.481232,43.54,-0.2737,0.4941
2004-12-09,99.44,1374.08,9.18,800.86,1039807.61,96.69,5.37,44.430775,43.96,-0.1369,0.5565
2004-12-16,99.61,1372.14,9.22,802.01,1041665.77,96.33,5.35,44.776752,44.38,-0.1148,0.5667
2004-12-23,99.78,1370.20,9.26,803.16,1043523.94,95.96,5.33,45.432705,44.80,-0.1824,0.5357
2004-12-30,99.96,1368.25,9.30,804.31,1045382.10,95.60,5.31,45.324574,45.22,-0.0290,0.6061
2005-01-06,100.15,1368.35,9.31,804.55,1049213.16,95.27,5.32,44.580078,45.28,0.2031,0.7126
2005-01-13,100.35,1369.25,9.31,804.43,1053833.39,94.96,5.34,44.435177,45.19,0.2196,0.7201
2005-01-20,100.55,1370.15,9.31,804.31,1058453.61,94.64,5.36,43.862915,45.11,0.3597,0.7836
2005-01-27,100.75,1371.05,9.31,804.19,1063073.84,94.33,5.38,44.058506,45.02,0.2777,0.7465
2005-02-03,100.85,1371.68,9.31,804.15,1066737.79,93.99,5.39,45.347946,44.94,-0.1184,0.5650
