Date,CSUSHPISA,RSAFS,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2018-01-25,199.66,492418.00,4.10,118.5943,102.87,-3.4752,-3.0493
2018-02-01,199.89,492530.00,4.10,117.5274,102.87,-3.2382,-2.8023
2018-02-08,200.09,493416.75,4.10,107.4313,103.16,-0.9429,-0.4104
2018-02-15,200.29,494303.50,4.10,112.667,103.46,-2.0354,-1.5489
2018-02-22,200.50,495190.25,4.10,110.958,103.75,-1.5934,-1.0883
2018-03-01,200.70,496077.00,4.10,109.5947,104.04,-1.2278,-0.7072
2018-03-08,200.85,496460.65,4.05,111.6297,104.34,-1.6100,-1.1056
2018-03-15,201.00,496844.29,4.01,111.5804,104.65,-1.5318,-1.0240
2018-03-22,201.15,497227.94,3.96,108.0893,104.95,-0.6930,-0.1499
2018-03-29,201.31,497611.58,3.92,108.6357,105.26,-0.7463,-0.2055
2018-04-05,201.48,498651.20,3.89,109.7187,105.75,-0.8779,-0.3427
2018-04-12,201.67,500182.80,3.86,109.7386,106.37,-0.7444,-0.2035
2018-04-19,201.86,501714.40,3.84,110.5831,106.99,-0.7930,-0.2542
2018-04-26,202.05,503246.00,3.82,110.0565,107.62,-0.5387,0.0108
2018-05-03,202.18,504497.87,3.81,107.3342,108.07,0.1621,0.7411
2018-05-10,202.18,505050.42,3.86,110.6328,108.08,-0.5642,-0.0158
2018-05-17,202.18,505602.97,3.90,111.3183,108.09,-0.7132,-0.1710
2018-05-24,202.18,506155.52,3.95,110.8414,108.10,-0.6052,-0.0585
2018-05-31,202.18,506708.06,3.99,109.4505,108.11,-0.2953,0.2644
2018-06-07,202.18,506787.00,3.98,111.8449,108.20,-0.8056,-0.2673
2018-06-14,202.18,506787.00,3.96,111.7754,108.30,-0.7687,-0.2289
2018-06-21,202.18,506787.00,3.93,110.4241,108.39,-0.4486,0.1047
2018-06-28,202.18,506787.00,3.91,110.08,108.49,-0.3511,0.2064
2018-07-05,202.18,506787.00,3.90,110.7,108.53,-0.4788,0.0732
2018-07-12,202.18,506787.00,3.90,112.29,108.53,-0.8302,-0.2929
2018-07-19,202.18,506787.00,3.90,112.64,108.53,-0.9075,-0.3735
2018-07-26,202.18,506787.00,3.90,114.17,108.53,-1.2456,-0.7258
2018-08-02,202.18,506787.00,3.90,113.97,108.53,-1.2014,-0.6797
