Date,CSUSHPISA,IPMAN,M1SL,M1V,REVOLSL,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2011-04-07,139.98,96.32,1908.54,8.02,832.16,9.08,53.72126,48.49,-1.4184,0.2509
2011-04-14,139.96,96.35,1917.22,8.02,832.71,9.06,53.248455,49.02,-1.1461,0.3241
2011-04-21,139.93,96.38,1925.90,8.02,833.25,9.03,53.619934,49.55,-1.1024,0.3382
2011-04-28,139.90,96.41,1934.58,8.02,833.79,9.01,54.776592,50.08,-1.2716,0.2876
2011-05-05,139.89,96.43,1940.35,8.02,834.36,9.01,53.712811,50.40,-0.8981,0.4146
2011-05-12,139.88,96.45,1943.94,8.02,834.94,9.04,53.442638,50.55,-0.7839,0.4666
2011-05-19,139.87,96.47,1947.53,8.02,835.51,9.06,53.31599,50.70,-0.7086,0.5052
2011-05-26,139.86,96.49,1951.12,8.02,836.09,9.08,53.231564,50.85,-0.6448,0.5408
2011-06-02,139.84,96.53,1955.68,8.01,836.56,9.10,51.956718,50.80,-0.3128,0.7757
2011-06-09,139.81,96.67,1966.01,7.88,836.35,9.07,50.84227,49.55,-0.3511,0.7443
2011-06-16,139.78,96.82,1976.35,7.76,836.15,9.05,51.036457,48.29,-0.7439,0.4866
2011-06-23,139.75,96.97,1986.69,7.64,835.94,9.03,50.445461,47.04,-0.9240,0.4038
2011-06-30,139.72,97.11,1997.02,7.52,835.73,9.00,53.365505,45.78,-2.0555,0.1423
2011-07-07,139.63,97.21,2020.49,7.50,835.68,9.00,53.170338,46.93,-1.6910,0.1962
2011-07-14,139.54,97.29,2046.14,7.50,835.64,9.00,51.973866,48.48,-0.9467,0.3947
2011-07-21,139.44,97.38,2071.79,7.50,835.61,9.00,52.975163,50.03,-0.7978,0.4598
2011-07-28,139.35,97.46,2097.44,7.50,835.58,9.00,50.726505,51.58,0.2316,1.2801
2011-08-04,139.23,97.54,2113.49,7.50,835.70,9.00,46.958931,52.55,1.5160,1.8962
2011-08-11,139.09,97.62,2116.75,7.50,836.04,9.00,45.821869,52.76,1.8789,1.9596
2011-08-18,138.94,97.69,2120.00,7.50,836.37,9.00,44.090805,52.96,2.4027,2.0214
2011-08-25,138.80,97.76,2123.25,7.50,836.70,9.00,45.906723,53.16,1.9654,1.9718
2011-09-01,138.65,97.83,2126.50,7.50,837.03,9.00,45.703072,53.36,2.0754,1.9860
2011-09-08,138.49,97.96,2129.49,7.46,837.03,8.95,44.837536,53.01,2.2131,2.0020
2011-09-15,138.32,98.09,2132.47,7.42,837.03,8.91,47.145611,52.65,1.4909,1.8909
2011-09-22,138.15,98.22,2135.46,7.38,837.03,8.86,43.691998,52.29,2.3298,2.0143
2011-09-29,137.99,98.35,2138.45,7.34,837.03,8.81,43.768364,51.93,2.2123,2.0019
2011-10-06,137.81,98.34,2143.59,7.33,837.81,8.77,44.891373,52.09,1.9506,1.9697
2011-10-13,137.63,98.28,2149.60,7.33,838.91,8.72,47.351646,52.45,1.3823,1.8664
2011-10-20,137.45,98.22,2155.60,7.33,840.00,8.68,48.496342,52.82,1.1705,1.8092
2011-10-27,137.27,98.16,2161.61,7.33,841.10,8.63,50.495327,53.18,0.7272,1.6305
2011-11-03,137.10,98.17,2165.81,7.33,841.80,8.59,48.949116,53.46,1.2232,1.8247
2011-11-10,136.99,98.33,2165.51,7.33,841.51,8.57,49.470219,53.55,1.1056,1.7887
2011-11-17,136.88,98.50,2165.21,7.33,841.21,8.55,47.513954,53.64,1.6594,1.9240
2011-11-24,136.77,98.66,2164.90,7.33,840.92,8.52,45.190369,53.73,2.3126,2.0126
2011-12-01,136.66,98.83,2164.60,7.33,840.63,8.50,48.744087,53.81,1.3734,1.8642
2011-12-08,136.65,99.03,2173.84,7.30,840.63,8.45,49.28228,54.15,1.3177,1.8504
2011-12-15,136.63,99.23,2183.07,7.28,840.63,8.41,48.017967,54.48,1.7504,1.9396
2011-12-22,136.62,99.43,2192.31,7.26,840.63,8.36,49.794842,54.81,1.3591,1.8608
2011-12-29,136.61,99.63,2201.54,7.24,840.64,8.32,49.741219,55.14,1.4638,1.8851
2012-01-05,136.60,99.76,2206.30,7.23,840.81,8.30,50.842182,55.34,1.2182,1.8233
2012-01-12,136.58,99.84,2207.70,7.23,841.11,8.30,51.607681,55.43,1.0354,1.7646
2012-01-19,136.57,99.93,2209.10,7.23,841.41,8.30,52.682838,55.52,0.7686,1.6517
2012-01-26,136.56,100.01,2210.50,7.23,841.71,8.30,52.459217,55.61,0.8538,1.6919
2012-02-02,136.60,100.07,2212.33,7.23,841.95,8.30,53.758003,55.72,0.5329,1.5153
2012-02-09,136.93,99.95,2216.75,7.23,841.87,8.27,53.534378,55.98,0.6631,1.5955
2012-02-16,137.26,99.83,2221.17,7.23,841.78,8.25,54.48912,56.24,0.4739,1.4747
2012-02-23,137.59,99.72,2225.58,7.23,841.70,8.22,54.35149,56.49,0.5808,1.5462
2012-03-01,137.92,99.60,2230.00,7.23,841.61,8.20,54.540726,56.75,0.5991,1.5576
2012-03-08,138.21,99.74,2234.06,7.21,840.95,8.20,54.66114,56.75,0.5654,1.5365
2012-03-15,138.49,99.88,2238.13,7.19,840.30,8.20,56.209381,56.74,0.1448,1.2009
2012-03-22,138.77,100.01,2242.19,7.17,839.64,8.20,55.891129,56.74,0.2300,1.2786
2012-03-29,139.05,100.15,2246.26,7.15,838.98,8.20,55.848125,56.74,0.2406,1.2880
2012-04-05,139.30,100.16,2249.19,7.15,839.45,8.20,55.327389,56.74,0.3839,1.4076
2012-04-12,139.54,100.08,2251.26,7.15,840.75,8.20,54.203373,56.76,0.6933,1.6123
2012-04-19,139.77,99.99,2253.34,7.15,842.06,8.20,54.704849,56.78,0.5622,1.5344
2012-04-26,140.00,99.90,2255.42,7.15,843.36,8.20,55.595421,56.80,0.3257,1.3608
2012-05-03,140.22,99.86,2258.15,7.15,844.19,8.20,54.203373,56.89,0.7284,1.6311
2012-05-10,140.42,99.92,2262.50,7.15,843.81,8.20,53.589489,57.18,0.9720,1.7410
2012-05-17,140.61,99.98,2266.86,7.15,843.43,8.20,51.133957,57.46,1.7146,1.9336
2012-05-24,140.81,100.04,2271.22,7.15,843.04,8.20,51.920765,57.75,1.5787,1.9088
2012-05-31,141.01,100.09,2275.58,7.15,842.66,8.20,50.364437,58.03,2.0776,1.9862
2012-06-07,141.16,100.09,2284.36,7.10,842.20,8.20,52.396309,57.83,1.4716,1.8868
2012-06-14,141.30,100.07,2293.88,7.05,841.71,8.20,53.234997,57.54,1.1668,1.8080
2012-06-21,141.45,100.05,2303.40,6.99,841.23,8.20,52.672989,57.25,1.2414,1.8299
2012-06-28,141.59,100.03,2312.92,6.94,840.75,8.20,54.138447,56.97,0.7668,1.6507
2012-07-05,141.74,100.00,2320.88,6.92,841.09,8.19,53.608196,57.06,0.9345,1.7262
2012-07-12,141.88,99.96,2327.68,6.92,842.04,8.16,53.712509,57.43,1.0066,1.7541
2012-07-19,142.02,99.92,2334.48,6.92,842.99,8.14,53.764668,57.80,1.0928,1.7844
2012-07-26,142.16,99.88,2341.27,6.92,843.94,8.12,54.859947,58.17,0.8963,1.7104
2012-08-02,142.30,99.84,2348.45,6.92,844.72,8.09,55.1642,58.58,0.9259,1.7227
2012-08-09,142.45,99.84,2357.89,6.92,844.52,8.02,55.8857,59.25,0.9124,1.7172
2012-08-16,142.59,99.83,2367.33,6.92,844.31,7.95,56.268181,59.92,0.9908,1.7482
2012-08-23,142.73,99.83,2376.76,6.92,844.11,7.89,55.929157,60.60,1.2646,1.8363
2012-08-30,142.88,99.82,2386.20,6.92,843.90,7.82,55.798771,61.27,1.4820,1.8890
2012-09-06,143.03,99.77,2394.37,6.88,844.30,7.80,57.293919,61.21,1.0618,1.7739
2012-09-13,143.20,99.69,2402.02,6.84,844.92,7.80,58.667381,60.87,0.5957,1.5555
2012-09-20,143.36,99.61,2409.67,6.79,845.55,7.80,58.180584,60.52,0.6336,1.5784
2012-09-27,143.52,99.53,2417.33,6.74,846.18,7.80,57.189606,60.17,0.8082,1.6709
2012-10-04,143.71,99.55,2421.82,6.72,846.74,7.79,58.603752,60.00,0.3785,1.4033
2012-10-11,143.93,99.72,2422.09,6.72,847.21,7.77,57.362076,60.06,0.7316,1.6328
2012-10-18,144.15,99.88,2422.36,6.72,847.68,7.75,58.052868,60.12,0.5611,1.5337
2012-10-25,144.37,100.04,2422.63,6.72,848.15,7.72,57.047279,60.19,0.8503,1.6903
2012-11-01,144.60,100.20,2422.90,6.72,848.62,7.70,57.309605,60.25,0.7959,1.6650
2012-11-08,144.81,100.41,2431.81,6.72,847.60,7.75,55.831825,60.80,1.3461,1.8576
2012-11-15,145.03,100.61,2440.73,6.72,846.58,7.79,54.948666,61.35,1.7353,1.9371
2012-11-22,145.24,100.81,2449.64,6.72,845.56,7.84,56.916107,61.91,1.3520,1.8590
2012-11-29,145.45,101.02,2458.55,6.72,844.54,7.89,57.195927,62.46,1.4261,1.8766
2012-12-06,145.73,101.02,2463.42,6.71,844.82,7.92,57.746822,62.60,1.3148,1.8496
2012-12-13,146.03,100.94,2466.67,6.71,845.62,7.94,57.834259,62.57,1.2845,1.8417
2012-12-20,146.33,100.87,2469.93,6.70,846.42,7.96,58.253986,62.55,1.1641,1.8072
2012-12-27,146.64,100.79,2473.18,6.69,847.21,7.98,57.506542,62.53,1.3599,1.8610
2013-01-03,146.91,100.77,2475.36,6.69,847.98,7.98,60.236969,62.53,0.6207,1.5707
2013-01-10,147.13,100.90,2474.89,6.69,848.66,7.91,60.413136,62.60,0.5917,1.5531
2013-01-17,147.35,101.02,2474.42,6.69,849.34,7.85,61.249889,62.67,0.3838,1.4074
2013-01-24,147.57,101.15,2473.94,6.69,850.02,7.78,62.289207,62.74,0.1209,1.1785
2013-01-31,147.79,101.27,2473.47,6.69,850.70,7.71,62.861721,62.80,-0.0155,1.0480
2013-02-07,148.29,101.27,2475.03,6.69,850.54,7.66,62.967426,62.97,-0.0007,1.0623
2013-02-14,148.83,101.24,2476.93,6.69,850.23,7.61,63.170006,63.14,-0.0080,1.0552
2013-02-21,149.38,101.22,2478.83,6.69,849.93,7.56,63.16119,63.32,0.0419,1.1033
2013-02-28,149.92,101.19,2480.73,6.69,849.62,7.51,63.16119,63.49,0.0895,1.1488
2013-03-07,150.30,101.11,2487.66,6.67,849.44,7.52,64.64093,63.53,-0.3007,0.7859
2013-03-14,150.65,101.02,2495.43,6.65,849.28,7.54,65.222237,63.55,-0.4535,0.6657
2013-03-21,151.00,100.93,2503.19,6.62,849.12,7.56,64.949196,63.57,-0.3749,0.7253
2013-03-28,151.35,100.84,2510.96,6.60,848.95,7.59,65.002045,63.58,-0.3845,0.7178
2013-04-04,151.69,100.82,2516.93,6.59,849.17,7.59,64.920853,63.68,-0.3353,0.7571
2013-04-11,152.00,100.88,2520.50,6.59,849.89,7.57,66.239975,63.90,-0.6353,0.5464
2013-04-18,152.30,100.93,2524.07,6.59,850.60,7.54,64.726082,64.11,-0.1677,0.9036
2013-04-25,152.61,100.99,2527.64,6.59,851.32,7.52,65.956688,64.32,-0.4438,0.6728
2013-05-02,152.92,101.05,2530.71,6.59,851.88,7.50,67.054489,64.50,-0.6909,0.5148
2013-05-09,153.22,101.11,2530.80,6.59,851.45,7.50,67.842453,64.53,-0.8963,0.4154
2013-05-16,153.51,101.17,2530.89,6.59,851.02,7.50,69.497978,64.56,-1.3367,0.2706
2013-05-23,153.81,101.23,2530.98,6.59,850.60,7.50,68.834015,64.59,-1.1487,0.3233
2013-05-30,154.10,101.29,2531.07,6.59,850.17,7.50,68.134598,64.62,-0.9510,0.3929
2013-06-06,154.42,101.13,2533.33,6.59,850.12,7.47,68.851692,64.74,-1.1138,0.3344
2013-06-13,154.74,100.88,2536.46,6.59,850.22,7.42,68.214272,64.89,-0.9003,0.4137
2013-06-20,155.06,100.62,2539.59,6.58,850.32,7.37,66.895126,65.04,-0.5021,0.6314
2013-06-27,155.37,100.37,2542.71,6.58,850.42,7.33,67.081039,65.19,-0.5116,0.6248
2013-07-04,155.69,100.32,2545.14,6.58,850.55,7.29,68.493813,65.35,-0.8525,0.4345
2013-07-11,156.02,100.53,2546.63,6.58,850.72,7.27,70.416702,65.51,-1.3303,0.2722
2013-07-18,156.34,100.75,2548.12,6.58,850.88,7.25,71.422661,65.67,-1.5596,0.2207
2013-07-25,156.66,100.96,2549.61,6.58,851.05,7.22,71.235687,65.83,-1.4656,0.2403
2013-08-01,156.98,101.18,2551.10,6.58,851.21,7.20,71.903374,65.99,-1.6032,0.2122
2013-08-08,157.27,101.20,2558.46,6.58,851.42,7.20,70.9695,66.40,-1.2373,0.2970
2013-08-15,157.55,101.22,2565.82,6.58,851.62,7.20,69.5086,66.82,-0.7286,0.4946
2013-08-22,157.84,101.24,2573.18,6.58,851.82,7.20,69.066,67.24,-0.4957,0.6357
2013-08-29,158.12,101.26,2580.55,6.58,852.02,7.20,68.216,67.65,-0.1525,0.9177
2013-09-05,158.38,101.28,2588.78,6.57,852.54,7.20,68.8977,67.89,-0.2738,0.8088
2013-09-12,158.62,101.31,2597.67,6.54,853.30,7.20,70.1904,67.98,-0.5977,0.5690
2013-09-19,158.86,101.34,2606.56,6.52,854.06,7.20,71.6777,68.08,-0.9744,0.3838
2013-09-26,159.10,101.37,2615.45,6.50,854.81,7.20,70.5326,68.18,-0.6377,0.5449
2013-10-03,159.32,101.39,2621.97,6.48,855.25,7.18,69.5976,68.29,-0.3535,0.7423
2013-10-10,159.51,101.39,2622.55,6.48,854.87,7.11,70.5237,68.45,-0.5623,0.5913
2013-10-17,159.70,101.39,2623.14,6.48,854.48,7.05,72.082,68.60,-0.9423,0.3964
2013-10-24,159.89,101.39,2623.73,6.48,854.10,6.98,72.6073,68.76,-1.0425,0.3586
2013-10-31,160.07,101.39,2624.32,6.48,853.72,6.91,72.7943,68.92,-1.0510,0.3557
2013-11-07,160.29,101.40,2632.34,6.48,854.05,6.86,72.6964,69.44,-0.8811,0.4219
2013-11-14,160.51,101.40,2641.60,6.48,854.50,6.81,74.3348,70.04,-1.1649,0.3183
2013-11-21,160.72,101.41,2650.87,6.48,854.95,6.77,74.7622,70.63,-1.1205,0.3323
2013-11-28,160.94,101.41,2660.13,6.48,855.40,6.72,74.9581,71.22,-1.0134,0.3691
2013-12-05,161.16,101.26,2668.50,6.45,856.07,6.69,73.7471,71.25,-0.6773,0.5223
2013-12-12,161.38,100.98,2676.20,6.41,856.91,6.66,73.5156,70.86,-0.7207,0.4987
2013-12-19,161.60,100.71,2683.90,6.36,857.74,6.64,74.8513,70.46,-1.1887,0.3111
2013-12-26,161.82,100.44,2691.60,6.31,858.58,6.62,76.1954,70.07,-1.6591,0.2019
2014-01-02,162.02,100.24,2699.15,6.27,859.38,6.60,75.8819,69.79,-1.6501,0.2035
2014-01-09,162.16,100.49,2705.79,6.27,859.96,6.63,76.1954,70.18,-1.6300,0.2072
2014-01-16,162.31,100.73,2712.43,6.27,860.55,6.65,76.3118,70.57,-1.5565,0.2213
2014-01-23,162.45,100.98,2719.06,6.27,861.13,6.67,75.2639,70.95,-1.1676,0.3175
2014-01-30,162.59,101.23,2725.70,6.27,861.72,6.69,74.0547,71.34,-0.7349,0.4913
2014-02-06,162.73,101.46,2732.62,6.27,862.18,6.70,73.0426,71.77,-0.3440,0.7500
2014-02-13,162.87,101.68,2739.64,6.27,862.59,6.70,74.9683,72.22,-0.7444,0.4864
2014-02-20,163.00,101.89,2746.67,6.27,863.00,6.70,75.5057,72.67,-0.7687,0.4741
2014-02-27,163.14,102.11,2753.69,6.27,863.41,6.70,76.0342,73.12,-0.7906,0.4633
2014-03-06,163.23,102.15,2759.43,6.26,864.75,6.64,77.109,73.36,-1.0146,0.3687
2014-03-13,163.29,102.12,2764.64,6.25,866.47,6.55,76.1148,73.53,-0.6997,0.5100
2014-03-20,163.36,102.09,2769.86,6.24,868.18,6.45,77.3777,73.70,-0.9964,0.3754
2014-03-27,163.43,102.07,2775.07,6.23,869.89,6.36,77.1977,73.87,-0.9021,0.4129
2014-04-03,163.49,102.06,2779.91,6.22,871.31,6.30,78.8818,74.05,-1.3098,0.2774
2014-04-10,163.54,102.12,2783.81,6.22,871.98,6.30,77.1527,74.26,-0.7850,0.4660
2014-04-17,163.60,102.18,2787.71,6.22,872.66,6.30,78.4945,74.46,-1.0923,0.3415
2014-04-24,163.66,102.23,2791.60,6.22,873.34,6.30,78.8728,74.67,-1.1385,0.3265
2014-05-01,163.71,102.29,2795.50,6.22,874.01,6.30,79.0799,74.88,-1.1383,0.3266
2014-05-08,163.78,102.37,2803.25,6.22,874.15,6.25,78.8998,75.42,-0.9420,0.3965
2014-05-15,163.85,102.45,2810.99,6.22,874.28,6.21,78.6296,75.97,-0.7214,0.4984
2014-05-22,163.91,102.54,2818.74,6.22,874.42,6.16,79.1069,76.51,-0.7032,0.5081
2014-05-29,163.98,102.62,2826.48,6.22,874.56,6.12,79.9625,77.06,-0.7876,0.4648
2014-06-05,164.07,102.70,2831.01,6.22,875.33,6.11,80.8495,77.38,-0.9398,0.3974
2014-06-12,164.17,102.79,2833.14,6.23,876.57,6.14,80.5659,77.54,-0.8194,0.4496
2014-06-19,164.27,102.88,2835.26,6.24,877.81,6.16,82.0248,77.70,-1.1711,0.3164
2014-06-26,164.38,102.97,2837.38,6.25,879.05,6.18,81.7733,77.86,-1.0593,0.3527
2014-07-03,164.50,103.01,2836.53,6.25,880.01,6.20,82.5879,77.82,-1.2908,0.2824
2014-07-10,164.68,102.91,2828.25,6.25,880.27,6.20,81.9634,77.28,-1.2682,0.2885
2014-07-17,164.85,102.81,2819.96,6.25,880.52,6.20,81.8819,76.74,-1.3927,0.2569
2014-07-24,165.03,102.71,2811.67,6.25,880.78,6.20,82.8867,76.20,-1.8116,0.1764
2014-07-31,165.20,102.61,2803.38,6.25,881.03,6.20,80.5423,75.66,-1.3230,0.2741
2014-08-07,165.36,102.60,2813.64,6.25,881.24,6.14,79.619,76.34,-0.8885,0.4187
2014-08-14,165.52,102.61,2826.98,6.25,881.43,6.07,81.4565,77.22,-1.1470,0.3238
2014-08-21,165.68,102.61,2840.33,6.25,881.62,6.01,82.9048,78.11,-1.3000,0.2800
2014-08-28,165.84,102.61,2853.67,6.25,881.81,5.94,83.1492,78.99,-1.1268,0.3302
2014-09-04,166.00,102.61,2861.87,6.24,882.15,5.88,83.3211,79.39,-1.0653,0.3507
2014-09-11,166.18,102.59,2863.20,6.22,882.69,5.83,83.1129,79.14,-1.0760,0.3470
2014-09-18,166.35,102.57,2864.53,6.20,883.22,5.79,83.7647,78.89,-1.3196,0.2749
2014-09-25,166.52,102.55,2865.86,6.18,883.76,5.74,81.918,78.65,-0.8863,0.4196
2014-10-02,166.70,102.56,2867.60,6.16,884.24,5.70,80.9805,78.47,-0.6800,0.5208
2014-10-09,166.86,102.76,2871.77,6.16,884.39,5.73,80.1795,78.72,-0.3950,0.7096
2014-10-16,167.02,102.96,2875.95,6.16,884.54,5.75,78.6686,78.97,0.0824,1.1420
2014-10-23,167.18,103.17,2880.13,6.16,884.70,5.77,80.853,79.22,-0.4415,0.6745
2014-10-30,167.34,103.37,2884.31,6.16,884.85,5.79,84.4301,79.47,-1.3428,0.2691
2014-11-06,167.51,103.37,2894.60,6.16,885.60,5.77,84.2208,80.08,-1.1216,0.3319
2014-11-13,167.68,103.30,2907.34,6.16,886.58,5.72,84.4301,80.83,-0.9753,0.3835
2014-11-20,167.85,103.23,2920.08,6.16,887.57,5.67,85.2129,81.58,-0.9843,0.3800
2014-11-27,168.03,103.16,2932.82,6.16,888.56,5.63,85.8045,82.33,-0.9415,0.3967
2014-12-04,168.19,103.07,2940.49,6.14,889.25,5.61,85.8773,82.53,-0.9067,0.4110
2014-12-11,168.33,102.94,2941.39,6.11,889.54,5.63,84.3664,82.00,-0.6408,0.5432
2014-12-18,168.48,102.82,2942.29,6.08,889.83,5.65,85.6043,81.47,-1.1197,0.3325
2014-12-25,168.62,102.69,2943.20,6.05,890.12,5.68,86.7955,80.94,-1.5859,0.2155
2015-01-01,168.77,102.56,2944.10,6.02,890.41,5.70,85.8615,80.41,-1.4763,0.2380
2015-01-08,168.88,102.43,2958.51,6.02,890.51,5.65,85.596,81.29,-1.1660,0.3180
2015-01-15,169.00,102.31,2972.91,6.02,890.62,5.61,82.3637,82.17,-0.0518,1.0130
2015-01-22,169.12,102.18,2987.32,6.02,890.72,5.56,85.1839,83.05,-0.5776,0.5815
2015-01-29,169.24,102.05,3001.73,6.02,890.83,5.52,83.1145,83.93,0.2214,1.2710
2015-02-05,169.39,102.03,3007.03,6.02,891.68,5.50,85.3029,84.22,-0.2935,0.7920
2015-02-12,169.56,102.10,3005.50,6.02,893.08,5.50,86.4017,84.06,-0.6333,0.5475
2015-02-19,169.73,102.16,3003.98,6.02,894.48,5.50,86.4384,83.91,-0.6854,0.5178
2015-02-26,169.89,102.23,3002.45,6.02,895.88,5.50,86.7314,83.75,-0.8069,0.4555
2015-03-05,170.03,102.25,3001.93,6.03,897.31,5.49,86.2278,83.76,-0.6688,0.5271
2015-03-12,170.14,102.23,3002.15,6.04,898.77,5.46,85.0191,83.89,-0.3068,0.7807
2015-03-19,170.25,102.21,3002.38,6.05,900.23,5.44,85.4952,84.01,-0.4013,0.7048
2015-03-26,170.36,102.19,3002.61,6.06,901.70,5.42,84.5562,84.14,-0.1123,0.9554
2015-04-02,170.47,102.17,3002.26,6.07,903.02,5.40,85.2746,84.21,-0.2891,0.7956
2015-04-09,170.60,102.14,2998.48,6.07,903.54,5.43,86.2693,83.90,-0.6411,0.5430
2015-04-16,170.72,102.11,2994.70,6.07,904.05,5.45,87.1718,83.60,-0.9681,0.3862
2015-04-23,170.85,102.08,2990.92,6.07,904.56,5.47,87.1258,83.29,-1.0381,0.3602
2015-04-30,170.97,102.05,2987.14,6.07,905.08,5.50,86.4719,82.99,-0.9433,0.3960
2015-05-07,171.06,101.97,2993.06,6.07,906.24,5.46,86.5548,83.31,-0.8793,0.4227
2015-05-14,171.14,101.88,3000.61,6.07,907.52,5.42,87.66,83.73,-1.0640,0.3511
2015-05-21,171.23,101.79,3008.15,6.07,908.79,5.37,88.2678,84.16,-1.1140,0.3344
2015-05-28,171.31,101.70,3015.69,6.07,910.07,5.33,87.5771,84.58,-0.8121,0.4530
2015-06-04,171.41,101.72,3021.43,6.06,911.19,5.29,86.6837,84.87,-0.4912,0.6389
2015-06-11,171.54,101.86,3024.77,6.06,912.12,5.27,87.5679,84.99,-0.6998,0.5099
2015-06-18,171.67,102.00,3028.10,6.05,913.05,5.24,87.7981,85.10,-0.7311,0.4932
2015-06-25,171.80,102.15,3031.44,6.04,913.98,5.22,86.7929,85.21,-0.4278,0.6847
2015-07-02,171.95,102.26,3034.09,6.04,914.87,5.20,85.8486,85.30,-0.1497,0.9203
2015-07-09,172.18,102.20,3032.65,6.04,915.55,5.17,84.858,85.18,0.0883,1.1477
2015-07-16,172.41,102.15,3031.20,6.04,916.22,5.15,87.3576,85.07,-0.6194,0.5558
2015-07-23,172.64,102.09,3029.76,6.04,916.89,5.13,85.8671,84.96,-0.2459,0.8330
2015-07-30,172.87,102.04,3028.31,6.04,917.57,5.11,86.0615,84.85,-0.3290,0.7623
2015-08-06,173.08,101.96,3030.42,6.04,918.74,5.08,85.182,84.91,-0.0730,0.9928
2015-08-13,173.29,101.87,3033.94,6.04,920.11,5.06,85.1264,85.05,-0.0209,1.0428
2015-08-20,173.50,101.78,3037.46,6.04,921.48,5.04,83.0897,85.19,0.5680,1.5382
2015-08-27,173.71,101.69,3040.98,6.04,922.85,5.02,80.8678,85.32,1.2071,1.8201
2015-09-03,173.92,101.62,3041.72,6.04,923.98,5.00,79.581,85.25,1.5361,1.9004
2015-09-10,174.16,101.61,3035.49,6.02,924.51,5.00,79.4236,84.65,1.4174,1.8746
2015-09-17,174.39,101.60,3029.26,6.01,925.03,5.00,80.7752,84.06,0.8899,1.7077
2015-09-24,174.63,101.59,3023.03,6.00,925.56,5.00,78.2849,83.46,1.4033,1.8714
2015-10-01,174.86,101.58,3016.80,5.99,926.08,5.00,78.3117,82.87,1.2347,1.8280
2015-10-08,175.09,101.52,3031.21,5.99,927.37,5.00,82.5697,83.63,0.2865,1.3279
2015-10-15,175.31,101.47,3045.61,5.99,928.65,5.00,82.7281,84.39,0.4492,1.4569
2015-10-22,175.53,101.42,3060.02,5.99,929.94,5.00,83.8462,85.14,0.3518,1.3821
2015-10-29,175.75,101.36,3074.43,5.99,931.23,5.00,84.4518,85.90,0.3933,1.4148
2015-11-05,175.96,101.31,3082.45,5.99,928.59,5.00,85.0947,86.49,0.3793,1.4040
2015-11-12,176.16,101.26,3085.70,5.99,923.03,5.00,82.9517,86.96,1.0863,1.7823
2015-11-19,176.36,101.21,3088.94,5.99,917.46,5.00,84.5636,87.43,0.7758,1.6552
2015-11-26,176.56,101.15,3092.18,5.99,911.89,5.00,84.6288,87.89,0.8845,1.7053
2015-12-03,176.75,101.15,3095.12,5.98,908.12,4.99,83.1287,88.16,1.3620,1.8615
2015-12-10,176.93,101.28,3097.29,5.96,908.84,4.97,82.8958,87.91,1.3579,1.8605
2015-12-17,177.11,101.41,3099.45,5.93,909.56,4.95,82.6629,87.66,1.3538,1.8595
2015-12-24,177.29,101.54,3101.62,5.91,910.28,4.93,83.9472,87.41,0.9386,1.7279
2015-12-31,177.48,101.67,3103.79,5.88,910.99,4.90,83.0281,87.16,1.1205,1.7935
2016-01-07,177.58,101.62,3109.48,5.88,911.48,4.90,79.1923,87.40,2.2243,2.0032
2016-01-14,177.68,101.53,3115.76,5.88,911.93,4.90,78.1419,87.72,2.5954,2.0385
2016-01-21,177.77,101.44,3122.04,5.88,912.38,4.90,75.7597,88.04,3.3273,2.0865
2016-01-28,177.86,101.36,3128.31,5.88,912.83,4.90,77.0071,88.36,3.0758,2.0724
2016-02-04,177.97,101.28,3134.52,5.88,914.19,4.91,78.4701,88.61,2.7478,2.0504
2016-02-11,178.09,101.23,3140.62,5.88,916.77,4.93,75.0001,88.77,3.7323,2.1054
2016-02-18,178.22,101.18,3146.73,5.88,919.35,4.96,79.0328,88.94,2.6840,2.0456
2016-02-25,178.35,101.13,3152.84,5.88,921.93,4.98,80.1114,89.10,2.4361,2.0246
2016-03-03,178.47,101.07,3160.34,5.87,924.00,5.00,82.3716,89.27,1.8691,1.9581
2016-03-10,178.61,100.99,3171.31,5.85,924.78,5.00,82.456,89.45,1.8944,1.9618
2016-03-17,178.74,100.91,3182.28,5.82,925.57,5.00,84.538,89.63,1.3784,1.8655
2016-03-24,178.87,100.83,3193.26,5.80,926.36,5.00,84.107,89.80,1.5433,1.9018
2016-03-31,179.01,100.75,3204.23,5.77,927.15,5.00,84.8524,89.98,1.3894,1.8681
2016-04-07,179.14,100.71,3212.88,5.77,928.03,4.94,83.7107,90.47,1.8312,1.9524
2016-04-14,179.28,100.68,3221.14,5.77,928.92,4.87,86.013,91.01,1.3538,1.8595
2016-04-21,179.41,100.65,3229.40,5.77,929.82,4.80,86.7772,91.55,1.2931,1.8440
2016-04-28,179.55,100.63,3237.66,5.77,930.71,4.73,87.2018,92.09,1.3245,1.8521
2016-05-05,179.64,100.65,3242.04,5.77,932.05,4.73,85.5695,92.29,1.8202,1.9508
2016-05-12,179.71,100.72,3243.51,5.77,933.72,4.77,86.0884,92.23,1.6633,1.9247
2016-05-19,179.78,100.79,3244.97,5.77,935.39,4.82,85.1449,92.17,1.9026,1.9630
2016-05-26,179.84,100.85,3246.44,5.77,937.05,4.86,87.098,92.11,1.3570,1.8603
2016-06-02,179.92,100.92,3247.55,5.77,938.63,4.90,87.8057,92.00,1.1376,1.7990
