Date,CPIAUCSL,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2000-06-01,172.20,106.40,4.00,41.583149,40.66,-0.2318,0.4638
2000-06-08,172.32,106.84,4.00,40.832027,40.96,0.0313,0.6018
2000-06-15,172.43,107.29,4.00,40.091328,41.26,0.2918,0.7385
2000-06-22,172.55,107.73,4.00,39.402802,41.56,0.5393,0.8683
2000-06-29,172.67,108.17,4.00,39.115768,41.86,0.6862,0.9453
2000-07-06,172.70,108.14,4.02,40.128914,41.80,0.4181,0.8047
2000-07-13,172.70,107.91,4.04,40.880955,41.60,0.1797,0.6796
2000-07-20,172.70,107.69,4.06,40.160244,41.40,0.3100,0.7480
2000-07-27,172.70,107.46,4.08,39.251545,41.20,0.4875,0.8411
2000-08-03,172.76,107.27,4.09,41.048058,41.15,0.0254,0.5988
2000-08-10,172.96,107.15,4.04,41.497189,41.48,-0.0043,0.5832
2000-08-17,173.16,107.04,4.00,41.852318,41.81,-0.0104,0.5799
2000-08-24,173.37,106.93,3.95,41.925423,42.14,0.0540,0.6138
2000-08-31,173.57,106.82,3.91,42.384998,42.47,0.0217,0.5968
2000-09-07,173.66,106.60,3.90,42.614777,42.48,-0.0328,0.5682
2000-09-14,173.73,106.37,3.90,42.113434,42.44,0.0824,0.6286
2000-09-21,173.80,106.13,3.90,41.27784,42.40,0.2813,0.7330
2000-09-28,173.87,105.90,3.90,42.308086,42.36,0.0130,0.5922
2000-10-05,173.94,106.03,3.90,41.564194,42.48,0.2292,0.7056
2000-10-12,174.01,106.44,3.90,40.296413,42.72,0.6068,0.9037
2000-10-19,174.07,106.85,3.90,40.987923,42.96,0.4937,0.8444
2000-10-26,174.14,107.25,3.90,41.197487,43.20,0.5013,0.8483
2000-11-02,174.21,107.29,3.90,42.727184,43.28,0.1387,0.6581
2000-11-09,174.31,105.15,3.90,42.077591,42.41,0.0842,0.6296
2000-11-16,174.40,103.00,3.90,41.543224,41.55,0.0008,0.5858
2000-11-23,174.49,100.85,3.90,40.90411,40.68,-0.0563,0.5559
2000-11-30,174.59,98.71,3.90,40.925045,39.81,-0.2787,0.4392
2000-12-07,174.79,97.68,3.96,41.574654,39.29,-0.5734,0.2847
2000-12-14,175.02,96.85,4.03,40.820278,38.82,-0.5022,0.3220
2000-12-21,175.25,96.01,4.09,41.689133,38.34,-0.8375,0.1461
2000-12-28,175.47,95.18,4.16,42.721367,37.87,-1.2138,-0.0512
2001-01-04,175.64,94.30,4.20,42.942535,37.46,-1.3719,-0.1341
2001-01-11,175.73,93.38,4.20,43.321732,37.14,-1.5494,-0.2272
2001-01-18,175.82,92.45,4.20,43.648262,36.81,-1.7137,-0.3134
2001-01-25,175.91,91.53,4.20,43.858898,36.48,-1.8490,-0.3844
2001-02-01,176.00,90.60,4.20,44.261684,36.15,-2.0324,-0.4806
2001-02-08,176.03,90.82,4.23,43.850491,36.16,-1.9268,-0.4252
2001-02-15,176.05,91.05,4.25,43.304451,36.17,-1.7873,-0.3520
2001-02-22,176.08,91.28,4.28,41.531559,36.18,-1.3406,-0.1177
2001-03-01,176.10,91.50,4.30,42.030399,36.19,-1.4628,-0.1818
2001-03-08,176.17,90.80,4.32,42.542717,35.84,-1.6788,-0.2951
2001-03-15,176.24,90.10,4.35,39.664299,35.49,-1.0455,0.0370
2001-03-22,176.30,89.40,4.37,39.35775,35.14,-1.0564,0.0314
2001-03-29,176.37,88.70,4.39,40.121368,34.79,-1.3352,-0.1149
2001-04-05,176.52,88.88,4.39,38.959042,35.02,-0.9871,0.0677
2001-04-12,176.73,89.72,4.36,40.803925,35.68,-1.2835,-0.0878
2001-04-19,176.94,90.56,4.34,42.236588,36.34,-1.4766,-0.1891
2001-04-26,177.15,91.40,4.32,43.081314,37.00,-1.5226,-0.2132
2001-05-03,177.33,92.04,4.31,43.013744,37.46,-1.3917,-0.1445
2001-05-10,177.42,92.17,4.36,42.446075,37.40,-1.2646,-0.0779
2001-05-17,177.51,92.31,4.40,44.128792,37.34,-1.7012,-0.3069
2001-05-24,177.60,92.45,4.45,43.42598,37.28,-1.5403,-0.2225
2001-05-31,177.69,92.58,4.49,43.250259,37.22,-1.5114,-0.2073
2001-06-07,177.64,92.56,4.52,43.148903,37.05,-1.5281,-0.2161
2001-06-14,177.57,92.51,4.54,41.371586,36.86,-1.1297,-0.0071
2001-06-21,177.50,92.47,4.57,41.709087,36.67,-1.2608,-0.0759
2001-06-28,177.43,92.42,4.59,41.926117,36.49,-1.3618,-0.1289
2001-07-05,177.40,92.28,4.64,40.89526,36.19,-1.1795,-0.0332
2001-07-12,177.40,92.08,4.71,41.471722,35.80,-1.4217,-0.1603
2001-07-19,177.40,91.88,4.77,41.017323,35.40,-1.4057,-0.1519
2001-07-26,177.40,91.67,4.84,41.119061,35.01,-1.5290,-0.2165
2001-08-02,177.42,91.19,4.90,41.342861,34.55,-1.7021,-0.3073
2001-08-09,177.58,89.00,4.93,40.501896,33.62,-1.7242,-0.3190
2001-08-16,177.74,86.81,4.95,39.477821,32.69,-1.7005,-0.3065
2001-08-23,177.90,84.62,4.97,40.189922,31.76,-2.1116,-0.5221
2001-08-30,178.05,82.43,4.99,38.67754,30.83,-1.9656,-0.4455
2001-09-06,178.02,81.95,5.05,36.826069,30.33,-1.6258,-0.2673
2001-09-13,177.90,82.16,5.12,36.948135,30.01,-1.7368,-0.3255
2001-09-20,177.78,82.37,5.19,32.655159,29.69,-0.7420,0.1962
2001-09-27,177.67,82.58,5.26,35.028843,29.37,-1.4169,-0.1578
2001-10-04,177.59,82.82,5.32,35.652782,29.14,-1.6299,-0.2695
2001-10-11,177.57,83.09,5.36,36.560047,29.04,-1.8823,-0.4019
2001-10-18,177.55,83.36,5.41,35.612827,28.94,-1.6703,-0.2907
2001-10-25,177.52,83.63,5.45,36.546425,28.84,-1.9293,-0.4265
2001-11-01,177.50,83.90,5.50,35.844528,28.74,-1.7786,-0.3475
2001-11-08,177.48,85.04,5.55,36.962124,29.02,-1.9889,-0.4578
2001-11-15,177.45,86.19,5.59,37.405056,29.30,-2.0301,-0.4794
2001-11-22,177.43,87.33,5.64,37.779861,29.58,-2.0543,-0.4921
2001-11-29,177.41,88.47,5.69,37.152916,29.86,-1.8277,-0.3732
2001-12-06,177.45,89.48,5.70,38.113777,30.28,-1.9626,-0.4440
2001-12-13,177.52,90.43,5.70,36.641827,30.76,-1.4738,-0.1876
2001-12-20,177.58,91.37,5.70,37.064327,31.24,-1.4595,-0.1801
2001-12-27,177.65,92.32,5.70,38.041897,31.72,-1.5842,-0.2455
2002-01-03,177.72,92.85,5.70,38.712181,32.01,-1.6784,-0.2949
2002-01-10,177.79,92.33,5.70,37.549446,31.84,-1.4297,-0.1645
2002-01-17,177.85,91.81,5.70,36.886009,31.67,-1.3061,-0.0996
2002-01-24,177.92,91.29,5.70,37.200626,31.50,-1.4274,-0.1633
2002-01-31,177.99,90.77,5.70,36.530346,31.33,-1.3020,-0.0975
2002-02-07,178.11,91.77,5.70,35.689068,31.88,-0.9549,0.0846
2002-02-14,178.23,93.02,5.70,35.901112,32.54,-0.8417,0.1439
2002-02-21,178.36,94.27,5.70,35.490719,33.20,-0.5727,0.2850
2002-02-28,178.48,95.52,5.70,37.104877,33.87,-0.8107,0.1602
2002-03-07,178.65,95.18,5.74,38.554874,33.70,-1.2166,-0.0527
2002-03-14,178.84,94.57,5.78,38.561703,33.39,-1.2960,-0.0943
2002-03-21,179.02,93.96,5.83,38.116482,33.08,-1.2622,-0.0766
2002-03-28,179.20,93.35,5.87,38.370323,32.77,-1.4034,-0.1507
2002-04-04,179.32,93.39,5.89,37.780315,32.82,-1.2412,-0.0656
2002-04-11,179.37,94.30,5.87,37.272648,33.37,-0.9769,0.0730
2002-04-18,179.41,95.21,5.84,37.993015,33.92,-1.0202,0.0503
2002-04-25,179.46,96.12,5.82,36.291618,34.47,-0.4570,0.3457
2002-05-02,179.50,96.75,5.80,36.751255,34.87,-0.4699,0.3389
2002-05-09,179.53,95.74,5.80,35.934864,34.45,-0.3731,0.3898
2002-05-16,179.55,94.72,5.80,37.471607,34.02,-0.8655,0.1314
2002-05-23,179.57,93.71,5.80,37.032532,33.59,-0.8632,0.1327
2002-05-30,179.59,92.69,5.80,36.469986,33.16,-0.8299,0.1502
2002-06-06,179.67,91.68,5.80,35.104759,32.78,-0.5833,0.2795
2002-06-13,179.76,90.68,5.80,34.281521,32.41,-0.4676,0.3402
2002-06-20,179.85,89.68,5.80,34.164898,32.05,-0.5289,0.3080
2002-06-27,179.95,88.67,5.80,34.164406,31.69,-0.6192,0.2606
2002-07-04,180.05,88.05,5.79,33.985325,31.55,-0.6099,0.2655
2002-07-11,180.16,87.94,5.77,31.595171,31.70,0.0263,0.5992
2002-07-18,180.27,87.83,5.75,28.929541,31.85,0.7315,0.9691
2002-07-25,180.39,87.71,5.72,28.44738,32.00,0.8899,1.0522
2002-08-01,180.50,87.60,5.70,28.833117,32.15,0.8310,1.0213
2002-08-08,180.57,87.26,5.70,30.382904,32.06,0.4203,0.8059
2002-08-15,180.64,86.92,5.70,30.98905,31.97,0.2460,0.7145
2002-08-22,180.70,86.58,5.70,31.395449,31.88,0.1217,0.6493
2002-08-29,180.77,86.25,5.70,30.747971,31.79,0.2614,0.7225
2002-09-05,180.85,85.37,5.70,29.96962,31.48,0.3773,0.7833
2002-09-12,180.95,84.08,5.70,29.63212,30.99,0.3403,0.7639
2002-09-19,181.04,82.80,5.70,27.930794,30.51,0.6449,0.9237
2002-09-26,181.13,81.52,5.70,27.54431,30.02,0.6202,0.9107
2002-10-03,181.22,80.83,5.71,26.499027,29.74,0.8109,1.0107
2002-10-10,181.29,81.65,5.76,27.350492,29.96,0.6525,0.9277
2002-10-17,181.35,82.46,5.80,28.935717,30.18,0.3105,0.7483
2002-10-24,181.42,83.27,5.85,29.89793,30.39,0.1244,0.6507
2002-10-31,181.49,84.08,5.89,30.084845,30.61,0.1325,0.6549
2002-11-07,181.56,84.70,5.92,29.717966,30.83,0.2788,0.7316
2002-11-14,181.63,85.28,5.94,30.320204,31.05,0.1822,0.6810
2002-11-21,181.70,85.87,5.97,31.254736,31.26,0.0024,0.5867
2002-11-28,181.77,86.45,5.99,31.365492,31.48,0.0289,0.6006
2002-12-05,181.90,86.15,5.97,30.597105,31.53,0.2347,0.7085
2002-12-12,182.08,85.17,5.93,29.904869,31.47,0.3908,0.7904
2002-12-19,182.26,84.20,5.88,30.230215,31.40,0.2920,0.7386
2002-12-26,182.45,83.23,5.84,29.703678,31.33,0.4065,0.7986
2003-01-02,182.63,82.32,5.80,30.859251,31.25,0.0969,0.6362
2003-01-09,182.86,81.75,5.83,31.569302,31.10,-0.1185,0.5233
2003-01-16,183.08,81.19,5.85,30.935827,30.95,0.0026,0.5868
2003-01-23,183.31,80.63,5.87,29.306887,30.80,0.3731,0.7811
2003-01-30,183.54,80.06,5.89,29.063248,30.65,0.3966,0.7934
2003-02-06,183.65,79.49,5.90,28.074745,30.47,0.5998,0.9000
2003-02-13,183.73,78.91,5.90,27.928564,30.28,0.5893,0.8945
2003-02-20,183.80,78.34,5.90,28.548109,30.09,0.3871,0.7884
2003-02-27,183.88,77.76,5.90,28.367117,29.91,0.3853,0.7875
2003-03-06,183.79,78.95,5.92,27.775419,30.28,0.6272,0.9144
2003-03-13,183.63,80.85,5.94,27.691877,30.88,0.7982,1.0041
2003-03-20,183.47,82.75,5.96,29.742634,31.48,0.4346,0.8134
2003-03-27,183.31,84.65,5.98,28.840506,32.08,0.8105,1.0106
2003-04-03,183.18,86.41,6.01,29.385973,32.64,0.8143,1.0125
2003-04-10,183.11,87.83,6.03,29.092257,33.10,1.0041,1.1121
2003-04-17,183.04,89.25,6.05,29.959433,33.57,0.9032,1.0592
2003-04-24,182.97,90.68,6.08,30.330084,34.03,0.9267,1.0715
2003-05-01,182.90,92.10,6.10,31.490973,34.49,0.7522,0.9799
2003-05-08,182.95,91.56,6.15,31.581902,34.09,0.6292,0.9154
2003-05-15,182.99,91.02,6.19,32.281223,33.69,0.3538,0.7710
2003-05-22,183.04,90.47,6.24,32.092415,33.29,0.3009,0.7432
2003-05-29,183.08,89.93,6.28,33.386173,32.89,-0.1233,0.5207
2003-06-05,183.18,89.86,6.29,34.351242,32.92,-0.3577,0.3978
2003-06-12,183.32,90.14,6.26,34.365223,33.27,-0.2732,0.4422
2003-06-19,183.46,90.42,6.24,33.994583,33.63,-0.0923,0.5370
2003-06-26,183.60,90.70,6.22,33.544353,33.98,0.1085,0.6423
2003-07-03,183.75,90.80,6.19,33.930569,34.26,0.0818,0.6283
2003-07-10,183.93,90.44,6.17,34.394032,34.36,-0.0091,0.5807
2003-07-17,184.11,90.07,6.15,34.253586,34.46,0.0512,0.6123
2003-07-24,184.29,89.71,6.13,34.478283,34.56,0.0201,0.5960
2003-07-31,184.47,89.35,6.10,33.944618,34.66,0.1789,0.6793
2003-08-07,184.62,88.99,6.10,33.930569,34.64,0.1775,0.6785
2003-08-14,184.75,88.63,6.10,34.471268,34.60,0.0321,0.6023
2003-08-21,184.89,88.27,6.10,34.520416,34.56,0.0098,0.5906
2003-08-28,185.02,87.91,6.10,34.94175,34.52,-0.1057,0.5300
2003-09-04,185.08,87.89,6.09,35.278805,34.61,-0.1680,0.4973
2003-09-11,185.03,88.33,6.07,35.124317,34.87,-0.0646,0.5515
2003-09-18,184.99,88.78,6.04,35.475414,35.12,-0.0879,0.5393
2003-09-25,184.94,89.22,6.02,34.363117,35.38,0.2554,0.7194
2003-10-02,184.90,89.73,5.99,35.597675,35.69,0.0242,0.5981
2003-10-09,184.93,90.66,5.95,36.070347,36.32,0.0636,0.6188
2003-10-16,184.95,91.58,5.90,36.232597,36.95,0.1808,0.6803
2003-10-23,184.97,92.51,5.86,35.978642,37.58,0.4022,0.7964
2003-10-30,184.99,93.44,5.81,36.73349,38.21,0.3709,0.7800
2003-11-06,185.08,93.52,5.78,36.832249,38.46,0.4080,0.7994
2003-11-13,185.20,93.26,5.76,36.599434,38.55,0.4897,0.8423
2003-11-20,185.32,93.00,5.74,36.147957,38.65,0.6261,0.9138
2003-11-27,185.43,92.75,5.71,37.093269,38.74,0.4128,0.8019
2003-12-04,185.58,93.68,5.70,37.276684,39.34,0.5175,0.8569
2003-12-11,185.76,96.21,5.70,37.833996,40.62,0.6983,0.9517
2003-12-18,185.94,98.74,5.70,38.102081,41.90,0.9515,1.0845
2003-12-25,186.12,101.27,5.70,38.907803,43.18,1.0701,1.1467
2004-01-01,186.30,103.80,5.70,39.370564,44.46,1.2745,1.2539
2004-01-08,186.39,101.68,5.68,39.947227,43.70,0.9400,1.0785
2004-01-15,186.48,99.55,5.65,40.509655,42.94,0.6091,0.9049
2004-01-22,186.57,97.43,5.63,40.758831,42.18,0.3566,0.7725
2004-01-29,186.66,95.31,5.61,40.246243,41.42,0.2949,0.7401
2004-02-05,186.76,94.59,5.63,40.516785,41.11,0.1487,0.6634
2004-02-12,186.85,94.93,5.68,40.943939,41.13,0.0469,0.6100
2004-02-19,186.95,95.27,5.72,40.844265,41.15,0.0771,0.6259
2004-02-26,187.04,95.61,5.77,41.015137,41.17,0.0396,0.6062
2004-03-04,187.13,95.65,5.78,41.776913,41.23,-0.1374,0.5133
2004-03-11,187.20,95.28,5.74,40.438461,41.33,0.2229,0.7024
2004-03-18,187.26,94.92,5.69,40.367271,41.43,0.2660,0.7249
2004-03-25,187.33,94.56,5.65,39.989933,41.53,0.3857,0.7877
2004-04-01,187.40,94.20,5.60,41.08633,41.63,0.1362,0.6569
2004-04-08,187.59,93.27,5.60,41.250099,41.38,0.0332,0.6029
2004-04-15,187.77,92.33,5.60,40.706867,41.14,0.1073,0.6417
2004-04-22,187.96,91.40,5.60,40.885559,40.89,0.0005,0.5857
2004-04-29,188.15,90.47,5.60,39.734768,40.64,0.2267,0.7043
2004-05-06,188.31,91.07,5.60,39.027126,41.05,0.5078,0.8518
2004-05-13,188.47,92.29,5.60,39.191536,41.73,0.6369,0.9195
2004-05-20,188.63,93.51,5.60,39.127201,42.41,0.8232,1.0172
2004-05-27,188.79,94.73,5.60,40.285156,43.09,0.7034,0.9544
2004-06-03,188.91,95.67,5.59,40.342346,43.65,0.8292,1.0203
2004-06-10,188.96,95.93,5.57,40.821232,43.91,0.7739,0.9914
2004-06-17,189.01,96.19,5.55,40.771202,44.17,0.8512,1.0319
2004-06-24,189.05,96.44,5.52,41.028526,44.43,0.8515,1.0320
2004-07-01,189.10,96.70,5.50,40.542477,44.69,1.0380,1.1298
2004-07-08,189.12,96.52,5.48,40.246281,44.73,1.1222,1.1740
2004-07-15,189.15,96.34,5.45,40.095558,44.77,1.1701,1.1991
2004-07-22,189.17,96.16,5.43,39.571678,44.81,1.3113,1.2732
2004-07-29,189.19,95.98,5.41,40.296513,44.85,1.1399,1.1833
2004-08-05,189.28,95.68,5.40,39.105209,44.84,1.4355,1.3383
2004-08-12,189.41,95.30,5.40,39.148262,44.79,1.4122,1.3261
2004-08-19,189.55,94.91,5.40,40.368282,44.74,1.0942,1.1593
2004-08-26,189.68,94.53,5.40,40.705582,44.69,0.9972,1.1085
2004-09-02,189.83,94.12,5.40,41.17205,44.62,0.8642,1.0387
2004-09-09,190.07,93.53,5.43,41.416054,44.47,0.7643,0.9863
2004-09-16,190.30,92.95,5.45,41.660069,44.31,0.6644,0.9339
2004-09-23,190.53,92.37,5.47,41.35149,44.16,0.7029,0.9541
2004-09-30,190.77,91.78,5.50,41.947136,44.00,0.5149,0.8555
2004-10-07,190.97,91.91,5.48,42.059303,44.32,0.5651,0.8818
2004-10-14,191.18,92.16,5.46,41.388943,44.71,0.8307,1.0211
2004-10-21,191.38,92.41,5.44,40.653721,45.10,1.1125,1.1690
2004-10-28,191.58,92.66,5.41,42.124168,45.49,0.8420,1.0271
2004-11-04,191.70,93.23,5.40,43.479298,45.90,0.6061,0.9033
2004-11-11,191.70,94.23,5.40,44.113625,46.34,0.5584,0.8783
2004-11-18,191.70,95.24,5.40,43.681133,46.79,0.7779,0.9935
2004-11-25,191.70,96.24,5.40,44.387512,47.23,0.7122,0.9590
2004-12-02,191.70,97.05,5.40,44.481232,47.60,0.7812,0.9952
2004-12-09,191.67,96.69,5.37,44.430775,47.52,0.7739,0.9913
2004-12-16,191.65,96.33,5.35,44.776752,47.44,0.6673,0.9354
2004-12-23,191.63,95.96,5.33,45.432705,47.36,0.4830,0.8388
2004-12-30,191.61,95.60,5.31,45.324574,47.28,0.4902,0.8425
2005-01-06,191.73,95.27,5.32,44.580078,47.20,0.6566,0.9298
2005-01-13,191.91,94.96,5.34,44.435177,47.12,0.6729,0.9383
2005-01-20,192.09,94.64,5.36,43.862915,47.04,0.7962,1.0030
2005-01-27,192.27,94.33,5.38,44.058506,46.96,0.7271,0.9668
2005-02-03,192.45,93.99,5.39,45.347946,46.97,0.4050,0.7978
2005-02-10,192.63,93.62,5.34,45.521805,47.18,0.4143,0.8027
2005-02-17,192.80,93.24,5.29,45.261009,47.39,0.5325,0.8647
2005-02-24,192.98,92.87,5.24,45.637707,47.60,0.4910,0.8429
2005-03-03,193.14,92.28,5.20,45.985424,47.64,0.4152,0.8032
2005-03-10,193.27,91.18,5.20,45.246532,47.27,0.5077,0.8517
2005-03-17,193.41,90.07,5.20,44.811882,46.90,0.5240,0.8603
2005-03-24,193.55,88.96,5.20,43.949829,46.53,0.6474,0.9250
2005-03-31,193.68,87.86,5.20,43.899132,46.17,0.5675,0.8831
2005-04-07,193.68,87.54,5.18,44.395824,46.11,0.4300,0.8109
2005-04-14,193.66,87.35,5.16,42.819134,46.11,0.8249,1.0181
2005-04-21,193.63,87.17,5.13,43.293602,46.11,0.7061,0.9558
2005-04-28,193.61,86.98,5.11,43.527191,46.11,0.6477,0.9251
2005-05-05,193.61,88.07,5.09,44.096558,46.70,0.6525,0.9276
2005-05-12,193.64,90.13,5.06,43.395802,47.73,1.0858,1.1549
2005-05-19,193.66,92.18,5.04,44.819214,48.76,0.9871,1.1032
2005-05-26,193.68,94.24,5.02,45.111179,49.79,1.1718,1.2001
2005-06-02,193.74,96.02,5.00,45.154991,50.72,1.3926,1.3158
2005-06-09,194.02,96.13,5.00,45.425079,51.02,1.4000,1.3197
2005-06-16,194.30,96.25,5.00,46.330223,51.31,1.2484,1.2402
2005-06-23,194.58,96.37,5.00,45.381275,51.61,1.5611,1.4042
2005-06-30,194.86,96.48,5.00,45.846031,51.91,1.5198,1.3826
2005-07-07,195.13,95.07,4.98,46.395466,51.62,1.3073,1.2711
2005-07-14,195.40,93.40,4.96,46.835026,51.22,1.0972,1.1609
2005-07-21,195.67,91.73,4.94,46.988876,50.82,0.9588,1.0883
2005-07-28,195.95,90.05,4.91,47.091438,50.42,0.8331,1.0224
2005-08-04,196.36,87.92,4.91,46.71048,49.86,0.7878,0.9987
2005-08-11,196.97,85.16,4.93,46.915604,49.08,0.5414,0.8694
2005-08-18,197.58,82.41,4.95,46.607925,48.30,0.4234,0.8075
2005-08-25,198.19,79.65,4.98,46.051147,47.52,0.3678,0.7783
2005-09-01,198.80,76.90,5.00,46.644558,46.74,0.0241,0.5981
2005-09-08,198.87,76.27,5.00,47.472401,46.52,-0.2375,0.4608
2005-09-15,198.94,75.64,5.00,47.509018,46.31,-0.3010,0.4276
2005-09-22,199.01,75.01,5.00,46.571289,46.09,-0.1204,0.5223
2005-09-29,199.08,74.38,5.00,46.981556,45.87,-0.2774,0.4399
2005-10-06,198.94,75.39,5.00,45.842823,46.20,0.0887,0.6320
2005-10-13,198.71,77.06,5.00,45.268871,46.74,0.3675,0.7782
2005-10-20,198.49,78.74,5.00,45.00396,47.28,0.5689,0.8838
2005-10-27,198.26,80.41,5.00,46.034138,47.81,0.4460,0.8193
2005-11-03,198.10,82.26,4.99,46.76997,48.52,0.4387,0.8155
2005-11-10,198.10,84.57,4.97,47.483746,49.65,0.5419,0.8696
2005-11-17,198.10,86.88,4.95,47.90316,50.77,0.7188,0.9624
2005-11-24,198.10,89.19,4.92,48.822956,51.90,0.7703,0.9895
2005-12-01,198.10,91.50,4.90,48.602219,53.02,1.1075,1.1663
2005-12-08,198.37,91.43,4.85,48.50655,53.44,1.2343,1.2328
2005-12-15,198.64,91.36,4.81,48.837688,53.85,1.2542,1.2433
2005-12-22,198.91,91.30,4.76,48.602219,54.26,1.4160,1.3281
2005-12-29,199.18,91.23,4.72,48.114452,54.67,1.6410,1.4461
2006-01-05,199.31,90.62,4.71,49.482826,54.54,1.2665,1.2497
2006-01-12,199.34,89.60,4.74,49.630733,54.01,1.0968,1.1607
2006-01-19,199.36,88.59,4.76,48.654385,53.48,1.2086,1.2194
2006-01-26,199.38,87.57,4.78,49.689922,52.95,0.8166,1.0137
2006-02-02,199.41,86.78,4.80,48.957672,52.56,0.9013,1.0582
2006-02-09,199.49,87.33,4.77,49.357075,52.98,0.9067,1.0610
2006-02-16,199.56,87.88,4.75,50.303833,53.40,0.7749,0.9919
2006-02-23,199.64,88.43,4.72,50.49614,53.82,0.8322,1.0219
2006-03-02,199.73,88.85,4.70,50.355606,54.19,0.9595,1.0887
2006-03-09,199.96,88.51,4.70,50.259434,54.24,0.9961,1.1079
2006-03-16,200.18,88.17,4.70,51.361526,54.29,0.7327,0.9697
2006-03-23,200.41,87.84,4.70,51.257996,54.34,0.7712,0.9899
2006-03-30,200.64,87.50,4.70,50.858582,54.39,0.8838,1.0490
2006-04-06,200.80,86.02,4.68,51.245342,53.95,0.6780,0.9410
2006-04-13,200.94,84.08,4.66,51.022331,53.32,0.5762,0.8877
2006-04-20,201.08,82.14,4.64,52.107616,52.69,0.1468,0.6624
2006-04-27,201.22,80.21,4.61,52.494164,52.06,-0.1076,0.5290
2006-05-04,201.35,79.66,4.60,53.237469,52.00,-0.3109,0.4223
2006-05-11,201.46,80.97,4.60,51.92178,52.68,0.1888,0.6844
2006-05-18,201.57,82.28,4.60,50.866241,53.36,0.6234,0.9124
2006-05-25,201.69,83.59,4.60,51.408878,54.03,0.6577,0.9304
2006-06-01,201.80,84.90,4.60,51.929207,54.71,0.6975,0.9513
2006-06-08,202.06,84.85,4.62,50.345928,54.82,1.1199,1.1728
2006-06-15,202.31,84.81,4.65,50.174931,54.92,1.1886,1.2089
2006-06-22,202.57,84.76,4.67,49.855316,55.02,1.2945,1.2644
2006-06-29,202.83,84.71,4.69,51.323669,55.13,0.9527,1.0851
2006-07-06,203.05,84.26,4.70,51.204166,55.09,0.9739,1.0963
2006-07-13,203.25,83.65,4.70,49.859623,55.00,1.2882,1.2611
2006-07-20,203.45,83.05,4.70,50.053844,54.91,1.2171,1.2238
2006-07-27,203.65,82.44,4.70,51.868954,54.82,0.7401,0.9736
2006-08-03,203.74,82.22,4.69,51.981003,54.86,0.7203,0.9632
2006-08-10,203.51,82.99,4.64,51.204166,55.20,1.0000,1.1099
2006-08-17,203.28,83.75,4.60,52.600979,55.54,0.7353,0.9711
2006-08-24,203.06,84.52,4.55,52.272324,55.88,0.9028,1.0589
2006-08-31,202.83,85.29,4.51,52.81012,56.22,0.8532,1.0330
2006-09-07,202.62,87.04,4.48,52.347015,56.92,1.1454,1.1862
2006-09-14,202.41,88.95,4.46,53.108921,57.68,1.1460,1.1865
2006-09-21,202.20,90.87,4.43,52.981937,58.45,1.3691,1.3035
2006-09-28,201.99,92.78,4.41,53.639267,59.21,1.3958,1.3175
2006-10-05,201.91,93.41,4.41,54.561127,59.41,1.2140,1.2222
2006-10-12,201.94,93.07,4.44,55.40192,59.18,0.9459,1.0815
2006-10-19,201.96,92.73,4.46,55.311832,58.95,0.9108,1.0631
2006-10-26,201.98,92.39,4.48,55.814793,58.72,0.7272,0.9669
2006-11-02,202.04,92.09,4.50,55.131664,58.56,0.8593,1.0361
2006-11-09,202.29,91.99,4.47,55.957417,58.85,0.7250,0.9657
2006-11-16,202.55,91.90,4.45,56.715637,59.14,0.6077,0.9042
2006-11-23,202.81,91.81,4.43,56.685623,59.43,0.6878,0.9462
2006-11-30,203.06,91.71,4.40,56.497948,59.72,0.8073,1.0089
2006-12-07,203.17,92.71,4.44,57.286171,60.09,0.7033,0.9543
2006-12-14,203.24,93.88,4.48,58.051895,60.48,0.6083,0.9045
2006-12-21,203.32,95.05,4.53,57.316196,60.87,0.8894,1.0519
2006-12-28,203.39,96.23,4.57,58.048313,61.25,0.8029,1.0065
2007-01-04,203.51,96.36,4.59,57.534958,61.35,0.9544,1.0860
2007-01-11,203.69,95.09,4.57,58.395596,61.04,0.6634,0.9334
2007-01-18,203.87,93.83,4.55,58.52396,60.74,0.5557,0.8769
2007-01-25,204.05,92.56,4.52,58.36541,60.44,0.5200,0.8581
2007-02-01,204.23,91.30,4.50,59.505386,60.14,0.1590,0.6688
2007-02-08,204.49,90.58,4.48,59.21096,60.17,0.2391,0.7108
2007-02-15,204.76,89.85,4.45,60.003647,60.19,0.0469,0.6100
2007-02-22,205.02,89.13,4.43,59.830013,60.22,0.0968,0.6362
2007-03-01,205.29,88.40,4.40,57.16502,60.24,0.7706,0.9896
2007-03-08,205.43,88.11,4.42,57.972832,60.13,0.5415,0.8694
2007-03-15,205.57,87.81,4.45,57.308468,60.03,0.6811,0.9427
2007-03-22,205.71,87.52,4.47,59.361935,59.92,0.1401,0.6589
2007-03-29,205.84,87.23,4.49,58.584332,59.81,0.3081,0.7470
2007-04-05,206.02,87.26,4.49,59.603306,60.00,0.0992,0.6374
2007-04-12,206.22,87.54,4.46,59.997959,60.40,0.1014,0.6386
2007-04-19,206.41,87.82,4.44,61.34898,60.81,-0.1360,0.5141
2007-04-26,206.61,88.10,4.42,61.720867,61.21,-0.1281,0.5182
2007-05-03,206.79,88.11,4.41,62.343266,61.38,-0.2407,0.4592
