Date,CE16OV,IPMAN,M1SL,M1V,RSAFS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2001-11-22,136104.3,90.09795,1179.51,9.086,284726.8,87.33,5.640000000000001,37.779861,33.99815912860181,-1.1302262899318953,-0.2522564862326575
2001-11-29,136059.73333333334,90.1543,1182.38,9.086,283932.06666666665,88.47333333333333,5.6866666666666665,37.152916,34.15861716955631,-0.8948974226856633,-0.11052106453031352
2001-12-06,135991.1935483871,90.26219032258065,1184.3935483870969,9.081,283673.22580645164,89.4774193548387,5.7,38.113777,34.4704067741231,-1.088883511517718,-0.22735628507395833
2001-12-13,135913.06451612903,90.39069677419356,1186.0645161290322,9.074,283628.7419354839,90.4258064516129,5.7,36.641827,34.842729004134675,-0.5376912094709841,0.10461944864653128
2001-12-20,135834.93548387097,90.51920322580645,1187.7354838709678,9.067,283584.2580645161,91.3741935483871,5.7,37.064327,35.215051234146365,-0.5526876943181556,0.09558726688005614
2001-12-27,135756.8064516129,90.64770967741936,1189.406451612903,9.06,283539.77419354836,92.3225806451613,5.7,38.041897,35.587373464158006,-0.7335763430869124,-0.013359541110060713
2002-01-03,135748.5483870968,90.73993870967743,1190.6,9.055,283607.7419354839,92.85161290322581,5.7,38.712181,35.7020718524576,-0.8996226063846409,-0.11336697932195228
2002-01-10,135914.96774193548,90.7414741935484,1190.6,9.055,283956.8387096774,92.33225806451613,5.7,37.549446,35.17271063647725,-0.710328017229737,6.426138648004676E-4
2002-01-17,136081.38709677418,90.74300967741937,1190.6,9.055,284305.93548387097,91.81290322580645,5.7,36.886009,34.6433494204969,-0.6702571758214445,0.024776744417638608
2002-01-24,136247.8064516129,90.74454516129033,1190.6,9.055,284655.03225806454,91.29354838709678,5.7,37.200626,34.113988204516495,-0.9224945018373615,-0.12714241531099024
2002-01-31,136414.2258064516,90.7460806451613,1190.6,9.055,285004.12903225806,90.7741935483871,5.7,36.530346,33.58462698853614,-0.8803785128301833,-0.10177651977851487
2002-02-07,136382.07142857142,90.91209285714287,1191.1785714285713,9.055,284884.28571428574,91.77142857142857,5.7,35.689068,33.863724680963266,-0.5455350732246116,0.09989519466993407
2002-02-14,136316.82142857142,91.10551785714286,1191.8535714285713,9.055,284686.28571428574,93.02142857142857,5.7,35.901112,34.27756552479168,-0.485224634729936,0.13621936319683203
2002-02-21,136251.57142857142,91.29894285714286,1192.5285714285715,9.055,284488.28571428574,94.27142857142857,5.7,35.490719,34.69140636862006,-0.23888825205733136,0.28458446386337866
2002-02-28,136186.32142857142,91.49236785714285,1193.2035714285714,9.055,284290.28571428574,95.52142857142857,5.7,37.104877,35.105247212448496,-0.5976235654943509,0.06852299412317353
2002-03-07,136167.12903225806,91.56505806451612,1192.0612903225806,9.074548387096774,285146.70967741933,95.17741935483872,5.738709677419355,38.554874,35.35136732369627,-0.9574227659019993,-0.1481792404759723
2002-03-14,136155.61290322582,91.61762580645161,1190.6161290322582,9.097354838709677,286178.87096774194,94.56774193548387,5.783870967741936,38.561703,35.569533979513906,-0.8942608925496317,-0.11013769096330328
2002-03-21,136144.09677419355,91.67019354838709,1189.1709677419356,9.120161290322581,287211.03225806454,93.95806451612903,5.829032258064516,38.116482,35.787700635331674,-0.6959961444233267,0.009274508709539053
2002-03-28,136132.5806451613,91.72276129032258,1187.725806451613,9.142967741935484,288243.1935483871,93.34838709677419,5.8741935483870975,38.370323,36.005867291149265,-0.7066580323886338,0.002852996531329477
2002-04-04,136167.3,91.80322,1187.14,9.156,288444.8,93.39,5.890000000000001,37.780315,36.05906864667426,-0.5144239144528057,0.11863302849274615
2002-04-11,136263.66666666666,91.92086666666667,1187.7,9.156,287539.0,94.3,5.866666666666667,37.272648,35.892316268475625,-0.412535748414049,0.17999890488933531
2002-04-18,136360.03333333333,92.03851333333333,1188.26,9.156,286633.2,95.21000000000001,5.843333333333334,37.993015,35.725563890276895,-0.6776665486845479,0.020314178479210687
2002-04-25,136456.4,92.15616,1188.82,9.156,285727.4,96.12,5.82,36.291618,35.55881151207821,-0.21901175350336394,0.29655581245940477
2002-05-02,136535.0,92.2923677419355,1189.4225806451611,9.156,285029.0967741936,96.75483870967743,5.8,36.751255,35.430066453036304,-0.39485979606933,0.19064489400612264
2002-05-09,136507.0,92.53994193548387,1190.2806451612903,9.156,285575.77419354836,95.73870967741937,5.8,35.934864,35.529365308935354,-0.12119021984268302,0.35547241069577623
2002-05-16,136479.0,92.78751612903226,1191.1387096774192,9.156,286122.4516129032,94.7225806451613,5.8,37.471607,35.62866416483433,-0.5507949896578562,0.09672721752157615
2002-05-23,136451.0,93.03509032258064,1191.9967741935484,9.156,286669.12903225806,93.70645161290324,5.8,37.032532,35.72796302073334,-0.38989275398688616,0.1936364768595422
2002-05-30,136423.0,93.28266451612903,1192.8548387096773,9.156,287215.8064516129,92.69032258064517,5.8,36.469986,35.82726187663232,-0.19208909800576235,0.3127709669151767
2002-06-06,136414.66666666666,93.29568333333333,1194.1333333333332,9.164166666666667,287874.1666666667,91.68333333333334,5.8,35.104759,36.020681530595795,0.2737391150396471,0.593333054301409
2002-06-13,136414.2,93.21488,1195.58,9.175600000000001,288577.2,90.68,5.8,34.281521,36.251749503784836,0.5888364889344133,0.783111978106563
2002-06-20,136413.73333333334,93.13407666666666,1197.0266666666666,9.187033333333334,289280.23333333334,89.67666666666666,5.8,34.164898,36.48281747697405,0.692749883494297,0.8456976224893091
2002-06-27,136413.26666666666,93.05327333333332,1198.4733333333334,9.198466666666667,289983.26666666666,88.67333333333333,5.8,34.164406,36.713885450163176,0.7619555422940256,0.8873792629482535
