Date,INDPRO,TCU,UNRATE,WPRIME,WTB3MS,Market Value,Estimate,Sigma,Recommended Percent Stock
2011-11-10,98.39372,76.82312,8.57,3.25,0.01295,49.470219,47.177902171080554,-0.30235330415673267,0.7867656234116048
2011-11-17,98.51911333333334,76.89088,8.546666666666667,3.25,0.013300000000000001,47.513954,47.541520374390274,0.0036359652711925377,0.9288863754641763
2011-11-24,98.64450666666667,76.95864,8.523333333333333,3.25,0.01365,45.190369,47.905138577699944,0.3580742162193501,1.0935098960050345
2011-12-01,98.7699,77.0264,8.5,3.25,0.014,48.744087,48.26875678100967,-0.06269537459401507,0.8980779097819556
2011-12-08,98.90477419354839,77.10159354838709,8.45483870967742,3.25,0.01817741935483871,49.28228,48.735456928403245,-0.07212517938209598,0.8936981125730646
2011-12-15,99.03964838709678,77.17678709677419,8.40967741935484,3.25,0.022354838709677423,48.017967,49.202157075796705,0.15619297369793375,0.9997434901892597
2011-12-22,99.17452258064516,77.25198064516128,8.364516129032259,3.25,0.02653225806451613,49.794842,49.66885722319028,-0.01661721148722015,0.9194795203880467
2011-12-29,99.30939677419354,77.32717419354839,8.319354838709678,3.25,0.03070967741935484,49.741219,50.13555737058374,0.05201266587480323,0.9513555721273839
2012-01-05,99.40295483870968,77.37012258064516,8.3,3.25,0.039919354838709675,50.842182,50.479629497548885,-0.047820155426795505,0.9049869015219095
2012-01-12,99.46552580645161,77.38888709677418,8.3,3.25,0.05290322580645161,51.607681,50.73173060919272,-0.11553660104777348,0.8735351052024725
2012-01-19,99.52809677419354,77.40765161290322,8.3,3.25,0.06588709677419355,52.682838,50.983831720836434,-0.22409649303595067,0.8231130315103103
2012-01-26,99.59066774193549,77.42641612903225,8.3,3.25,0.07887096774193547,52.459217,51.23593283248033,-0.16134942836263072,0.8522567333046117
2012-02-02,99.62757931034483,77.42499310344827,8.296551724137931,3.25,0.08986206896551724,53.758003,51.470841567074935,-0.30167331481430326,0.7870814534304629
2012-02-09,99.51053448275863,77.3024448275862,8.272413793103448,3.25,0.08889655172413792,53.534378,51.60259603937496,-0.2547992717833319,0.8088527209646514
2012-02-16,99.39348965517242,77.17989655172413,8.248275862068965,3.25,0.08793103448275862,54.48912,51.73435051167496,-0.36335014709892727,0.758434835184996
2012-02-23,99.27644482758622,77.05734827586207,8.224137931034482,3.25,0.0869655172413793,54.35149,51.866104983974985,-0.3278187213113217,0.7749378745362635
2012-03-01,99.1594,76.9348,8.2,3.25,0.086,54.540726,51.99785945627499,-0.3354004524266771,0.7714164395199663
2012-03-08,99.33053870967743,77.03833225806451,8.2,3.25,0.0857741935483871,54.66114,52.315853106434744,-0.309339979761521,0.7835205697757166
2012-03-15,99.50167741935483,77.14186451612903,8.2,3.25,0.08554838709677419,56.209381,52.63384675659456,-0.47160784189189786,0.7081531209659986
2012-03-22,99.67281612903226,77.24539677419355,8.2,3.25,0.0853225806451613,55.891129,52.95184040675437,-0.3876879525667174,0.7471308204303013
2012-03-29,99.84395483870968,77.34892903225806,8.2,3.25,0.08509677419354839,55.848125,53.2698340569143,-0.3400728799285604,0.7692462689394088
2012-04-05,99.94107333333334,77.39484666666667,8.2,3.25,0.08600000000000001,55.327389,53.51824953837731,-0.23862290194841704,0.8163660492938337
2012-04-12,99.98267666666666,77.39755333333333,8.2,3.25,0.08775000000000001,54.203373,53.714481393317875,-0.06448410219302558,0.897247111656048
2012-04-19,100.02428,77.40026,8.2,3.25,0.0895,54.704849,53.91071324825838,-0.10474536741993593,0.8785472359926488
2012-04-26,100.06588333333333,77.40296666666666,8.2,3.25,0.09125,55.595421,54.10694510319894,-0.19632783735553694,0.8360105498976959
2012-05-03,100.09251612903226,77.39459677419354,8.2,3.25,0.09233870967741935,54.203373,54.2835126509677,0.010570305098477055,0.9321071210579165
2012-05-10,100.08172258064516,77.35853548387097,8.2,3.25,0.09177419354838709,53.589489,54.410919430806885,0.10834549646718036,0.9775200983018043
2012-05-17,100.07092903225806,77.32247419354839,8.2,3.25,0.09120967741935483,51.133957,54.53832621064607,0.44903141940178,1.1357561687094777
2012-05-24,100.06013548387097,77.28641290322581,8.2,3.25,0.09064516129032257,51.920765,54.66573299048531,0.36205734358235364,1.095359912044517
2012-05-31,100.04934193548387,77.25035161290322,8.2,3.25,0.09008064516129032,50.364437,54.79313977032455,0.5841395477460666,1.1985089209370465
2012-06-07,100.10112,77.26268,8.2,3.25,0.091,52.396309,54.98829964728802,0.34187985127705883,1.0859882096108835
2012-06-14,100.16332666666666,77.28307333333333,8.2,3.25,0.09216666666666666,53.234997,55.194751707105524,0.25848883695077013,1.0472561531154496
2012-06-21,100.22553333333333,77.30346666666667,8.2,3.25,0.09333333333333334,52.672989,55.401203766923025,0.3598476174068841,1.094333575576983
2012-06-28,100.28774,77.32386,8.2,3.25,0.0945,54.138447,55.60765582674059,0.19378653843005242,1.0172043171720315
2012-07-05,100.2613935483871,77.27687096774193,8.187096774193547,3.25,0.09616129032258064,53.608196,55.769235578632816,0.2850380230036109,1.0595872727500293
2012-07-12,100.16863225806452,77.17934516129033,8.164516129032258,3.25,0.09819354838709678,53.712509,55.89716109958087,0.28815248067283294,1.0610338236928558
2012-07-19,100.07587096774193,77.08181935483871,8.141935483870967,3.25,0.1002258064516129,53.764668,56.025086620529116,0.2981459761897506,1.065675434495593
2012-07-26,99.98310967741935,76.9842935483871,8.119354838709677,3.25,0.10225806451612902,54.859947,56.15301214147723,0.17055343881056145,1.006413397619174
2012-08-02,99.90330322580645,76.89683548387097,8.09032258064516,3.25,0.10403225806451613,55.1642,56.317387405468,0.15210376591770464,0.9978442037008416
2012-08-09,99.9012258064516,76.86978387096774,8.02258064516129,3.25,0.10425806451612903,55.8857,56.70046112771396,0.10746582494833548,0.977111523262388
2012-08-16,99.89914838709677,76.84273225806452,7.954838709677419,3.25,0.10448387096774193,56.268181,57.083534849959925,0.10754400416302998,0.977147834629803
2012-08-23,99.89707096774194,76.8156806451613,7.887096774193548,3.25,0.10470967741935483,55.929157,57.46660857220593,0.20278765874460286,1.0213850062230274
