Date,CSUSHPISA,RSAFS,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2014-06-26,164.38,436185.33,6.18,81.7733,79.00,-0.6124,0.6166
2014-07-03,164.50,436508.52,6.20,82.5879,79.03,-0.7860,0.5566
2014-07-10,164.68,437287.32,6.20,81.9634,79.29,-0.5913,0.6241
2014-07-17,164.85,438066.13,6.20,81.8819,79.54,-0.5167,0.6511
2014-07-24,165.03,438844.94,6.20,82.8867,79.80,-0.6820,0.5922
2014-07-31,165.20,439623.74,6.20,80.5423,80.06,-0.1074,0.8059
2014-08-07,165.36,439550.94,6.14,79.619,80.25,0.1391,0.9017
2014-08-14,165.52,439336.19,6.07,81.4565,80.43,-0.2267,0.7598
2014-08-21,165.68,439121.45,6.01,82.9048,80.61,-0.5066,0.6547
2014-08-28,165.84,438906.71,5.94,83.1492,80.79,-0.5204,0.6497
2014-09-04,166.00,438934.10,5.88,83.3211,81.02,-0.5075,0.6544
2014-09-11,166.18,439284.33,5.83,83.1129,81.32,-0.3961,0.6956
2014-09-18,166.35,439634.57,5.79,83.7647,81.62,-0.4747,0.6664
2014-09-25,166.52,439984.80,5.74,81.918,81.91,-0.0012,0.8472
2014-10-02,166.70,440312.32,5.70,80.9805,82.16,0.2604,0.9484
2014-10-09,166.86,440503.58,5.73,80.1795,82.11,0.4267,1.0111
2014-10-16,167.02,440694.84,5.75,78.6686,82.06,0.7498,1.1265
2014-10-23,167.18,440886.10,5.77,80.853,82.01,0.2564,0.9469
2014-10-30,167.34,441077.35,5.79,84.4301,81.96,-0.5447,0.6409
2014-11-06,167.51,440705.83,5.77,84.2208,81.92,-0.5089,0.6539
2014-11-13,167.68,440109.20,5.72,84.4301,81.87,-0.5655,0.6334
2014-11-20,167.85,439512.57,5.67,85.2129,81.82,-0.7489,0.5692
2014-11-27,168.03,438915.93,5.63,85.8045,81.78,-0.8899,0.5224
2014-12-04,168.19,438311.97,5.61,85.8773,81.61,-0.9439,0.5051
2014-12-11,168.33,437698.23,5.63,84.3664,81.27,-0.6847,0.5913
2014-12-18,168.48,437084.48,5.65,85.6043,80.93,-1.0328,0.4774
2014-12-25,168.62,436470.74,5.68,86.7955,80.59,-1.3706,0.3814
2015-01-01,168.77,435857.00,5.70,85.8615,80.25,-1.2389,0.4171
2015-01-08,168.88,435504.52,5.65,85.596,80.30,-1.1706,0.4365
2015-01-15,169.00,435152.03,5.61,82.3637,80.34,-0.4469,0.6767
2015-01-22,169.12,434799.55,5.56,85.1839,80.38,-1.0604,0.4690
2015-01-29,169.24,434447.06,5.52,83.1145,80.43,-0.5936,0.6233
2015-02-05,169.39,435348.71,5.50,85.3029,80.81,-0.9919,0.4900
2015-02-12,169.56,437190.96,5.50,86.4017,81.46,-1.0928,0.4593
2015-02-19,169.73,439033.21,5.50,86.4384,82.10,-0.9590,0.5003
2015-02-26,169.89,440875.46,5.50,86.7314,82.74,-0.8818,0.5250
2015-03-05,170.03,441718.29,5.49,86.2278,83.08,-0.6956,0.5875
2015-03-12,170.14,441811.55,5.46,85.0191,83.19,-0.4038,0.6927
2015-03-19,170.25,441904.81,5.44,85.4952,83.30,-0.4843,0.6629
2015-03-26,170.36,441998.06,5.42,84.5562,83.42,-0.2522,0.7501
2015-04-02,170.47,442216.27,5.40,85.2746,83.54,-0.3823,0.7008
2015-04-09,170.60,443184.13,5.43,86.2693,83.78,-0.5503,0.6389
2015-04-16,170.72,444152.00,5.45,87.1718,84.01,-0.6978,0.5867
2015-04-23,170.85,445119.87,5.47,87.1258,84.25,-0.6358,0.6084
2015-04-30,170.97,446087.73,5.50,86.4719,84.48,-0.4395,0.6794
2015-05-07,171.06,446428.06,5.46,86.5548,84.74,-0.4008,0.6938
2015-05-14,171.14,446663.81,5.42,87.66,85.00,-0.5872,0.6256
2015-05-21,171.23,446899.55,5.37,88.2678,85.26,-0.6636,0.5986
2015-05-28,171.31,447135.29,5.33,87.5771,85.53,-0.4531,0.6744
2015-06-04,171.41,447568.60,5.29,86.6837,85.82,-0.1913,0.7735
2015-06-11,171.54,448265.33,5.27,87.5679,86.15,-0.3137,0.7266
2015-06-18,171.67,448962.07,5.24,87.7981,86.48,-0.2915,0.7351
2015-06-25,171.80,449658.80,5.22,86.7929,86.81,0.0036,0.8491
2015-07-02,171.95,450253.13,5.20,85.8486,87.10,0.2765,0.9545
2015-07-09,172.18,450233.03,5.17,84.858,87.15,0.5071,1.0408
2015-07-16,172.41,450212.94,5.15,87.3576,87.21,-0.0335,0.8347
2015-07-23,172.64,450192.84,5.13,85.8671,87.26,0.3076,0.9664
2015-07-30,172.87,450172.74,5.11,86.0615,87.31,0.2764,0.9545
2015-08-06,173.08,449936.68,5.08,85.182,87.29,0.4657,1.0256
2015-08-13,173.29,449614.23,5.06,85.1264,87.24,0.4662,1.0258
2015-08-20,173.50,449291.77,5.04,83.0897,87.18,0.9045,1.1777
2015-08-27,173.71,448969.32,5.02,80.8678,87.13,1.3836,1.3173
2015-09-03,173.92,448695.73,5.00,79.581,87.07,1.6539,1.3835
2015-09-10,174.16,448544.30,5.00,79.4236,86.98,1.6689,1.3869
2015-09-17,174.39,448392.87,5.00,80.7752,86.89,1.3505,1.3086
2015-09-24,174.63,448241.43,5.00,78.2849,86.80,1.8810,1.4326
2015-10-01,174.86,448090.00,5.00,78.3117,86.71,1.8553,1.4273
2015-10-08,175.09,448397.55,5.00,82.5697,86.79,0.9319,1.1864
2015-10-15,175.31,448705.10,5.00,82.7281,86.87,0.9142,1.1808
2015-10-22,175.53,449012.65,5.00,83.8462,86.94,0.6845,1.1040
2015-10-29,175.75,449320.19,5.00,84.4518,87.02,0.5681,1.0629
2015-11-05,175.96,449668.80,5.00,85.0947,87.12,0.4471,1.0187
2015-11-12,176.16,450048.20,5.00,82.9517,87.23,0.9445,1.1904
2015-11-19,176.36,450427.60,5.00,84.5636,87.33,0.6123,1.0786
2015-11-26,176.56,450807.00,5.00,84.6288,87.44,0.6217,1.0820
2015-12-03,176.75,450877.68,4.99,83.1287,87.47,0.9585,1.1949
2015-12-10,176.93,450176.55,4.97,82.8958,87.28,0.9688,1.1981
2015-12-17,177.11,449475.42,4.95,82.6629,87.09,0.9791,1.2013
2015-12-24,177.29,448774.29,4.93,83.9472,86.91,0.6542,1.0934
2015-12-31,177.48,448073.16,4.90,83.0281,86.72,0.8161,1.1488
2016-01-07,177.58,448578.42,4.90,79.1923,86.90,1.7037,1.3947
2016-01-14,177.68,449284.74,4.90,78.1419,87.14,1.9892,1.4541
2016-01-21,177.77,449991.06,4.90,75.7597,87.39,2.5690,1.5513
2016-01-28,177.86,450697.39,4.90,77.0071,87.63,2.3469,1.5174
2016-02-04,177.97,451092.41,4.91,78.4701,87.71,2.0422,1.4642
2016-02-11,178.09,451072.38,4.93,75.0001,87.59,2.7810,1.5805
2016-02-18,178.22,451052.34,4.96,79.0328,87.46,1.8620,1.4287
2016-02-25,178.35,451032.31,4.98,80.1114,87.33,1.5957,1.3699
2016-03-03,178.47,451180.52,5.00,82.3716,87.30,1.0881,1.2346
2016-03-10,178.61,451749.32,5.00,82.456,87.48,1.1106,1.2413
2016-03-17,178.74,452318.13,5.00,84.538,87.67,0.6918,1.1065
2016-03-24,178.87,452886.94,5.00,84.107,87.86,0.8282,1.1528
2016-03-31,179.01,453455.74,5.00,84.8524,88.04,0.7047,1.1110
2016-04-07,179.14,453976.20,4.94,83.7107,88.46,1.0495,1.2230
2016-04-14,179.28,454488.60,4.87,86.013,88.92,0.6420,1.0891
2016-04-21,179.41,455001.00,4.80,86.7772,89.38,0.5743,1.0651
2016-04-28,179.55,455513.40,4.73,87.2018,89.83,0.5817,1.0677
2016-05-05,179.64,456285.26,4.73,85.5695,90.12,1.0048,1.2093
2016-05-12,179.71,457251.71,4.77,86.0884,90.27,0.9237,1.1838
2016-05-19,179.78,458218.16,4.82,85.1449,90.42,1.1656,1.2574
2016-05-26,179.84,459184.61,4.86,87.098,90.57,0.7675,1.1325
2016-06-02,179.92,460009.27,4.90,87.8057,90.70,0.6389,1.0880
2016-06-09,180.06,459983.13,4.90,88.4473,90.67,0.4904,1.0347
2016-06-16,180.20,459957.00,4.90,86.8621,90.64,0.8340,1.1547
2016-06-23,180.34,459930.87,4.90,88.8356,90.61,0.3913,0.9979
2016-06-30,180.48,459904.73,4.90,88.1618,90.58,0.5335,1.0504
2016-07-07,180.76,459934.87,4.90,87.6494,90.55,0.6401,1.0885
2016-07-14,181.06,459974.39,4.90,90.7811,90.52,-0.0585,0.8249
2016-07-21,181.37,460013.90,4.90,90.5343,90.49,-0.0106,0.8435
2016-07-28,181.67,460053.42,4.90,90.4299,90.46,0.0058,0.8499
2016-08-04,181.94,460289.58,4.91,89.9365,90.46,0.1159,0.8927
2016-08-11,182.18,460787.94,4.93,91.0942,90.51,-0.1286,0.7977
2016-08-18,182.42,461286.29,4.95,91.5592,90.56,-0.2200,0.7624
2016-08-25,182.65,461784.65,4.98,90.9139,90.61,-0.0661,0.8219
2016-09-01,182.89,462283.00,5.00,90.9424,90.67,-0.0611,0.8239
2016-09-08,183.13,462736.83,4.98,91.6826,90.89,-0.1746,0.7799
2016-09-15,183.37,463190.67,4.95,89.6802,91.12,0.3179,0.9703
2016-09-22,183.61,463644.50,4.93,90.7621,91.35,0.1290,0.8978
2016-09-29,183.84,464098.33,4.91,89.8538,91.57,0.3797,0.9936
2016-10-06,184.09,464215.90,4.85,90.589,91.81,0.2696,0.9519
2016-10-13,184.33,464198.97,4.78,89.3477,92.05,0.5970,1.0732
2016-10-20,184.58,464182.03,4.72,89.7774,92.29,0.5552,1.0582
2016-10-27,184.82,464165.10,4.65,89.6055,92.53,0.6463,1.0907
2016-11-03,185.07,464404.67,4.61,88.0968,92.76,1.0294,1.2169
2016-11-10,185.31,465285.50,4.63,92.7088,92.94,0.0515,0.8677
2016-11-17,185.55,466166.33,4.65,93.6446,93.13,-0.1142,0.8033
2016-11-24,185.79,467047.17,4.68,94.6568,93.31,-0.2968,0.7331
2016-12-01,186.03,467928.00,4.70,95.2106,93.50,-0.3780,0.7024
2016-12-08,186.30,469153.90,4.72,97.6933,93.81,-0.8580,0.5328
2016-12-15,186.56,470379.81,4.75,98.1134,94.12,-0.8822,0.5249
2016-12-22,186.83,471605.71,4.77,98.1514,94.43,-0.8220,0.5446
2016-12-29,187.10,472831.61,4.79,97.5365,94.74,-0.6175,0.6148
2017-01-05,187.29,473074.16,4.79,98.3915,94.82,-0.7902,0.5552
2017-01-12,187.42,472579.19,4.76,98.0169,94.71,-0.7305,0.5754
2017-01-19,187.55,472084.23,4.74,97.3828,94.61,-0.6135,0.6162
2017-01-26,187.68,471589.26,4.72,98.843,94.50,-0.9592,0.5002
2017-02-02,187.82,471196.29,4.69,97.8151,94.45,-0.7436,0.5710
2017-02-09,188.00,471415.29,4.64,99.0352,94.71,-0.9554,0.5015
2017-02-16,188.18,471634.29,4.59,100.9373,94.97,-1.3179,0.3955
2017-02-23,188.36,471853.29,4.54,101.8115,95.23,-1.4532,0.3602
2017-03-02,188.53,472141.13,4.50,102.5512,95.51,-1.5569,0.3346
2017-03-09,188.70,472842.03,4.47,101.4561,95.83,-1.2434,0.4159
2017-03-16,188.87,473542.94,4.45,101.9364,96.15,-1.2781,0.4063
2017-03-23,189.04,474243.84,4.43,99.8325,96.48,-0.7418,0.5716
2017-03-30,189.21,474944.74,4.41,100.891,96.80,-0.9042,0.5178
2017-04-06,189.37,474912.83,4.38,100.2825,96.86,-0.7565,0.5666
2017-04-13,189.54,474587.80,4.36,98.882,96.81,-0.4570,0.6729
2017-04-20,189.71,474262.77,4.34,99.7802,96.77,-0.6655,0.5979
2017-04-27,189.88,473937.73,4.31,100.8137,96.72,-0.9039,0.5179
2017-05-04,190.01,473912.94,4.30,100.408,96.75,-0.8082,0.5492
2017-05-11,190.09,474288.45,4.30,100.3791,96.88,-0.7742,0.5606
2017-05-18,190.17,474663.97,4.30,98.7275,97.00,-0.3818,0.7010
2017-05-25,190.25,475039.48,4.30,100.4274,97.12,-0.7298,0.5757
2017-06-01,190.32,475415.00,4.30,101.0262,97.25,-0.8346,0.5404
2017-06-08,190.49,475799.77,4.30,100.9682,97.36,-0.7963,0.5532
2017-06-15,190.65,476184.53,4.30,102.2141,97.48,-1.0461,0.4734
2017-06-22,190.81,476569.30,4.30,101.4415,97.59,-0.8500,0.5354
2017-06-29,190.98,476954.07,4.30,101.8109,97.71,-0.9061,0.5171
2017-07-06,191.28,477084.32,4.32,101.6167,97.64,-0.8776,0.5264
2017-07-13,191.64,477112.77,4.34,102.4131,97.51,-1.0839,0.4620
2017-07-20,192.01,477141.23,4.36,102.9569,97.37,-1.2344,0.4184
2017-07-27,192.37,477169.68,4.38,103.2774,97.23,-1.3356,0.3907
2017-08-03,192.71,477768.52,4.39,103.3843,97.39,-1.3253,0.3935
2017-08-10,192.98,479793.32,4.34,101.9955,98.27,-0.8237,0.5441
2017-08-17,193.26,481818.13,4.30,101.2088,99.15,-0.4551,0.6737
2017-08-24,193.53,483842.94,4.25,101.3836,100.03,-0.2990,0.7322
2017-08-31,193.80,485867.74,4.21,102.0731,100.91,-0.2566,0.7484
2017-09-07,194.09,486698.80,4.18,101.5293,101.28,-0.0548,0.8264
2017-09-14,194.37,487330.90,4.16,103.6659,101.57,-0.4640,0.6704
2017-09-21,194.66,487963.00,4.13,104.5303,101.85,-0.5922,0.6238
2017-09-28,194.94,488595.10,4.11,105.2177,102.13,-0.6813,0.5924
2017-10-05,195.23,489352.06,4.10,106.9473,102.41,-1.0028,0.4866
2017-10-12,195.51,490202.68,4.10,106.3121,102.68,-0.8036,0.5508
2017-10-19,195.79,491053.29,4.10,106.8105,102.94,-0.8547,0.5338
2017-10-26,196.07,491903.90,4.10,107.2013,103.21,-0.8822,0.5249
2017-11-02,196.35,492633.33,4.10,107.0157,103.43,-0.7920,0.5546
2017-11-09,196.65,492635.67,4.10,106.5369,103.39,-0.6957,0.5874
2017-11-16,196.95,492638.00,4.10,106.6639,103.34,-0.7333,0.5745
2017-11-23,197.25,492640.33,4.10,107.0645,103.30,-0.8314,0.5415
2017-11-30,197.55,492642.67,4.10,110.2304,103.26,-1.5405,0.3386
2017-12-07,197.83,492525.13,4.10,110.1327,103.17,-1.5377,0.3393
2017-12-14,198.12,492387.61,4.10,110.5724,103.08,-1.6551,0.3116
2017-12-21,198.40,492250.10,4.10,112.9337,102.99,-2.1972,0.2031
2017-12-28,198.69,492112.58,4.10,113.1807,102.90,-2.2721,0.1903
2018-01-04,198.95,492082.00,4.10,114.5143,102.85,-2.5778,0.1427
2018-01-11,199.19,492194.00,4.10,116.2036,102.85,-2.9497,0.0937
2018-01-18,199.42,492306.00,4.10,116.8951,102.86,-3.1011,0.0761
2018-01-25,199.66,492418.00,4.10,118.5943,102.87,-3.4752,0.0373
2018-02-01,199.89,492530.00,4.10,117.5274,102.87,-3.2382,0.0611
2018-02-08,200.09,493416.75,4.10,107.4313,103.16,-0.9429,0.5054
2018-02-15,200.29,494303.50,4.10,112.667,103.46,-2.0354,0.2324
2018-02-22,200.50,495190.25,4.10,110.958,103.75,-1.5934,0.3259
2018-03-01,200.70,496077.00,4.10,109.5947,104.04,-1.2278,0.4202
2018-03-08,200.85,496460.65,4.05,111.6297,104.34,-1.6100,0.3220
2018-03-15,201.00,496844.29,4.01,111.5804,104.65,-1.5318,0.3407
2018-03-22,201.15,497227.94,3.96,108.0893,104.95,-0.6930,0.5884
2018-03-29,201.31,497611.58,3.92,108.6357,105.26,-0.7463,0.5700
2018-04-05,201.48,498651.20,3.89,109.7187,105.75,-0.8779,0.5263
2018-04-12,201.67,500182.80,3.86,109.7386,106.37,-0.7444,0.5707
2018-04-19,201.86,501714.40,3.84,110.5831,106.99,-0.7930,0.5543
2018-04-26,202.05,503246.00,3.82,110.0565,107.62,-0.5387,0.6431
2018-05-03,202.18,504497.87,3.81,107.3342,108.07,0.1621,0.9106
2018-05-10,202.18,505050.42,3.86,110.6328,108.08,-0.5642,0.6338
2018-05-17,202.18,505602.97,3.90,111.3183,108.09,-0.7132,0.5814
2018-05-24,202.18,506155.52,3.95,110.8414,108.10,-0.6052,0.6192
2018-05-31,202.18,506708.06,3.99,109.4505,108.11,-0.2953,0.7336
2018-06-07,202.18,506787.00,3.98,111.8449,108.20,-0.8056,0.5501
2018-06-14,202.18,506787.00,3.96,111.7754,108.30,-0.7687,0.5625
2018-06-21,202.18,506787.00,3.93,110.4241,108.39,-0.4486,0.6761
2018-06-28,202.18,506787.00,3.91,110.08,108.49,-0.3511,0.7125
2018-07-05,202.18,506787.00,3.90,110.7,108.53,-0.4788,0.6649
2018-07-12,202.18,506787.00,3.90,112.29,108.53,-0.8302,0.5419
2018-07-19,202.18,506787.00,3.90,112.64,108.53,-0.9075,0.5167
2018-07-26,202.18,506787.00,3.90,114.17,108.53,-1.2456,0.4153
2018-08-02,202.18,506787.00,3.90,113.97,108.53,-1.2014,0.4277
