Date,CE16OV,IPMAN,M1SL,M1V,RSAFS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2000-06-01,136940.00,95.62,1102.60,9.25,273422.00,106.40,4.00,41.583149,37.86,-1.1138,-0.1815
2000-06-08,136844.57,95.65,1102.81,9.28,273237.20,106.84,4.00,40.832027,38.66,-0.6495,-0.0146
2000-06-15,136749.13,95.68,1103.02,9.31,273052.40,107.29,4.00,40.091328,39.46,-0.1883,0.2419
2000-06-22,136653.70,95.71,1103.23,9.34,272867.60,107.73,4.00,39.402802,40.26,0.2574,0.5353
2000-06-29,136558.27,95.74,1103.44,9.36,272682.80,108.17,4.00,39.115768,41.07,0.5830,0.7168
2000-07-06,136552.13,95.65,1102.97,9.37,272676.45,108.14,4.02,40.128914,41.11,0.2921,0.5568
2000-07-13,136581.71,95.51,1102.22,9.37,272741.48,107.91,4.04,40.880955,40.84,-0.0119,0.3587
2000-07-20,136611.29,95.36,1101.48,9.37,272806.52,107.69,4.06,40.160244,40.58,0.1243,0.4496
2000-07-27,136640.87,95.22,1100.73,9.37,272871.55,107.46,4.08,39.251545,40.31,0.3166,0.5716
2000-08-03,136676.90,95.15,1100.17,9.37,273216.71,107.27,4.09,41.048058,40.17,-0.2611,0.1957
2000-08-10,136729.06,95.25,1100.05,9.37,274262.19,107.15,4.04,41.497189,40.36,-0.3398,0.1478
2000-08-17,136781.23,95.35,1099.94,9.37,275307.68,107.04,4.00,41.852318,40.55,-0.3904,0.1183
2000-08-24,136833.39,95.45,1099.83,9.37,276353.16,106.93,3.95,41.925423,40.73,-0.3568,0.1378
2000-08-31,136885.55,95.55,1099.72,9.37,277398.65,106.82,3.91,42.384998,40.92,-0.4386,0.0913
2000-09-07,136932.00,95.52,1099.50,9.41,277423.80,106.60,3.90,42.614777,41.33,-0.3830,0.1226
2000-09-14,136977.50,95.47,1099.27,9.45,277278.90,106.37,3.90,42.113434,41.79,-0.0973,0.3016
2000-09-21,137023.00,95.42,1099.03,9.49,277134.00,106.13,3.90,41.27784,42.24,0.2882,0.5544
2000-09-28,137068.50,95.36,1098.80,9.53,276989.10,105.90,3.90,42.308086,42.70,0.1161,0.4442
2000-10-05,137118.19,95.31,1097.89,9.55,276811.13,106.03,3.90,41.564194,42.76,0.3583,0.5964
2000-10-12,137171.03,95.25,1096.46,9.55,276608.35,106.44,3.90,40.296413,42.54,0.6701,0.7572
2000-10-19,137223.87,95.20,1095.04,9.55,276405.58,106.85,3.90,40.987923,42.31,0.3963,0.6184
2000-10-26,137276.71,95.14,1093.62,9.55,276202.81,107.25,3.90,41.197487,42.09,0.2666,0.5410
2000-11-02,137331.73,95.08,1092.27,9.55,276021.07,107.29,3.90,42.727184,41.81,-0.2739,0.1878
2000-11-09,137399.87,94.96,1091.39,9.55,275965.53,105.15,3.90,42.077591,41.21,-0.2602,0.1962
2000-11-16,137468.00,94.84,1090.50,9.55,275910.00,103.00,3.90,41.543224,40.60,-0.2811,0.1833
2000-11-23,137536.13,94.72,1089.61,9.55,275854.47,100.85,3.90,40.90411,40.00,-0.2706,0.1898
2000-11-30,137604.27,94.60,1088.73,9.55,275798.93,98.71,3.90,40.925045,39.39,-0.4574,0.0810
2000-12-07,137645.74,94.48,1090.17,9.54,276379.97,97.68,3.96,41.574654,38.89,-0.8014,-0.0784
2000-12-14,137682.77,94.36,1092.00,9.53,277067.10,96.85,4.03,40.820278,38.41,-0.7207,-0.0458
2000-12-21,137719.81,94.24,1093.83,9.52,277754.23,96.01,4.09,41.689133,37.92,-1.1250,-0.1846
2000-12-28,137756.84,94.11,1095.65,9.51,278441.35,95.18,4.16,42.721367,37.44,-1.5783,-0.2845
2001-01-04,137761.94,94.00,1097.14,9.50,278828.10,94.30,4.20,42.942535,37.17,-1.7240,-0.3084
2001-01-11,137724.45,93.89,1098.15,9.50,278814.32,93.38,4.20,43.321732,37.20,-1.8303,-0.3239
2001-01-18,137686.97,93.79,1099.17,9.50,278800.55,92.45,4.20,43.648262,37.22,-1.9209,-0.3361
2001-01-25,137649.48,93.68,1100.18,9.50,278786.77,91.53,4.20,43.858898,37.24,-1.9768,-0.3431
2001-02-01,137612.00,93.58,1101.20,9.50,278773.00,90.60,4.20,44.261684,37.27,-2.0901,-0.3565
2001-02-08,137654.75,93.53,1103.15,9.50,278192.25,90.82,4.23,43.850491,37.08,-2.0225,-0.3486
2001-02-15,137697.50,93.48,1105.10,9.50,277611.50,91.05,4.25,43.304451,36.90,-1.9146,-0.3353
2001-02-22,137740.25,93.43,1107.05,9.50,277030.75,91.28,4.28,41.531559,36.71,-1.4400,-0.2586
2001-03-01,137783.00,93.38,1109.00,9.50,276450.00,91.50,4.30,42.030399,36.53,-1.6443,-0.2957
2001-03-08,137673.71,93.31,1110.74,9.49,277434.06,90.80,4.32,42.542717,36.77,-1.7267,-0.3088
2001-03-15,137564.42,93.23,1112.48,9.48,278418.13,90.10,4.35,39.664299,37.00,-0.7957,-0.0762
2001-03-22,137455.13,93.15,1114.22,9.47,279402.19,89.40,4.37,39.35775,37.24,-0.6333,-0.0072
2001-03-29,137345.84,93.08,1115.95,9.46,280386.26,88.70,4.39,40.121368,37.48,-0.7908,-0.0743
2001-04-05,137271.40,92.95,1116.94,9.46,280899.73,88.88,4.39,38.959042,37.81,-0.3437,0.1455
2001-04-12,137223.10,92.80,1117.36,9.46,281060.27,89.72,4.36,40.803925,38.22,-0.7737,-0.0676
2001-04-19,137174.80,92.64,1117.78,9.46,281220.80,90.56,4.34,42.236588,38.62,-1.0805,-0.1721
2001-04-26,137126.50,92.49,1118.20,9.46,281381.33,91.40,4.32,43.081314,39.03,-1.2116,-0.2074
2001-05-03,137077.87,92.34,1119.00,9.46,281425.35,92.04,4.31,43.013744,39.33,-1.1019,-0.1782
2001-05-10,137028.42,92.19,1120.74,9.46,281178.10,92.17,4.36,42.446075,39.36,-0.9221,-0.1224
2001-05-17,136978.97,92.05,1122.47,9.46,280930.84,92.31,4.40,44.128792,39.39,-1.4149,-0.2536
2001-05-24,136929.52,91.91,1124.21,9.46,280683.58,92.45,4.45,43.42598,39.43,-1.1948,-0.2031
2001-05-31,136880.06,91.77,1125.95,9.46,280436.32,92.58,4.49,43.250259,39.46,-1.1321,-0.1866
2001-06-07,136912.60,91.65,1128.74,9.39,280221.60,92.56,4.52,43.148903,38.19,-1.4807,-0.2666
2001-06-14,136958.80,91.53,1131.70,9.30,280012.30,92.51,4.54,41.371586,36.71,-1.3931,-0.2491
2001-06-21,137005.00,91.42,1134.67,9.22,279803.00,92.47,4.57,41.709087,35.23,-1.9376,-0.3382
2001-06-28,137051.20,91.31,1137.63,9.13,279593.70,92.42,4.59,41.926117,33.74,-2.4461,-0.3915
2001-07-05,136963.90,91.21,1140.35,9.10,279750.32,92.28,4.64,40.89526,33.38,-2.2467,-0.3730
2001-07-12,136776.48,91.12,1142.87,9.10,280181.39,92.08,4.71,41.471722,33.85,-2.2766,-0.3760
2001-07-19,136589.06,91.03,1145.40,9.10,280612.45,91.88,4.77,41.017323,34.33,-1.9984,-0.3458
2001-07-26,136401.65,90.94,1147.93,9.10,281043.52,91.67,4.84,41.119061,34.81,-1.8863,-0.3315
2001-08-02,136260.52,90.86,1151.89,9.10,281241.10,91.19,4.90,41.342861,35.17,-1.8439,-0.3258
2001-08-09,136397.13,90.81,1164.42,9.10,280037.77,89.00,4.93,40.501896,34.88,-1.6813,-0.3017
2001-08-16,136533.74,90.77,1176.95,9.10,278834.45,86.81,4.95,39.477821,34.58,-1.4641,-0.2634
2001-08-23,136670.35,90.73,1189.49,9.10,277631.13,84.62,4.97,40.189922,34.28,-1.7657,-0.3146
2001-08-30,136806.97,90.68,1202.02,9.10,276427.81,82.43,4.99,38.67754,33.98,-1.4025,-0.2510
2001-09-06,136770.33,90.58,1198.93,9.10,279160.00,81.95,5.05,36.826069,34.02,-0.8385,-0.0925
2001-09-13,136664.40,90.46,1189.60,9.09,283466.40,82.16,5.12,36.948135,34.19,-0.8245,-0.0873
2001-09-20,136558.47,90.33,1180.27,9.09,287772.80,82.37,5.19,32.655159,34.36,0.5089,0.6796
2001-09-27,136452.53,90.21,1170.93,9.09,292079.20,82.58,5.26,35.028843,34.53,-0.1501,0.2668
2001-10-04,136377.10,90.12,1166.11,9.09,293821.06,82.82,5.32,35.652782,34.52,-0.3397,0.1479
2001-10-11,136342.32,90.07,1167.31,9.09,292143.55,83.09,5.36,36.560047,34.27,-0.6855,-0.0307
2001-10-18,136307.55,90.02,1168.51,9.09,290466.03,83.36,5.41,35.612827,34.02,-0.4771,0.0704
2001-10-25,136272.77,89.98,1169.70,9.09,288788.52,83.63,5.45,36.546425,33.77,-0.8308,-0.0897
2001-11-01,136238.00,89.93,1170.90,9.09,287111.00,83.90,5.50,35.844528,33.52,-0.6957,-0.0351
2001-11-08,136193.43,89.99,1173.77,9.09,286316.27,85.04,5.55,36.962124,33.68,-0.9817,-0.1421
2001-11-15,136148.87,90.04,1176.64,9.09,285521.53,86.19,5.59,37.405056,33.84,-1.0662,-0.1679
2001-11-22,136104.30,90.10,1179.51,9.09,284726.80,87.33,5.64,37.779861,34.00,-1.1302,-0.1861
2001-11-29,136059.73,90.15,1182.38,9.09,283932.07,88.47,5.69,37.152916,34.16,-0.8949,-0.1130
2001-12-06,135991.19,90.26,1184.39,9.08,283673.23,89.48,5.70,38.113777,34.47,-1.0889,-0.1745
2001-12-13,135913.06,90.39,1186.06,9.07,283628.74,90.43,5.70,36.641827,34.84,-0.5377,0.0390
2001-12-20,135834.94,90.52,1187.74,9.07,283584.26,91.37,5.70,37.064327,35.22,-0.5527,0.0314
2001-12-27,135756.81,90.65,1189.41,9.06,283539.77,92.32,5.70,38.041897,35.59,-0.7336,-0.0512
2002-01-03,135748.55,90.74,1190.60,9.06,283607.74,92.85,5.70,38.712181,35.70,-0.8996,-0.1146
2002-01-10,135914.97,90.74,1190.60,9.06,283956.84,92.33,5.70,37.549446,35.17,-0.7103,-0.0414
2002-01-17,136081.39,90.74,1190.60,9.06,284305.94,91.81,5.70,36.886009,34.64,-0.6703,-0.0239
2002-01-24,136247.81,90.74,1190.60,9.06,284655.03,91.29,5.70,37.200626,34.11,-0.9225,-0.1225
2002-01-31,136414.23,90.75,1190.60,9.06,285004.13,90.77,5.70,36.530346,33.58,-0.8804,-0.1078
2002-02-07,136382.07,90.91,1191.18,9.06,284884.29,91.77,5.70,35.689068,33.86,-0.5455,0.0350
2002-02-14,136316.82,91.11,1191.85,9.06,284686.29,93.02,5.70,35.901112,34.28,-0.4852,0.0661
2002-02-21,136251.57,91.30,1192.53,9.06,284488.29,94.27,5.70,35.490719,34.69,-0.2389,0.2096
2002-02-28,136186.32,91.49,1193.20,9.06,284290.29,95.52,5.70,37.104877,35.11,-0.5976,0.0095
2002-03-07,136167.13,91.57,1192.06,9.07,285146.71,95.18,5.74,38.554874,35.35,-0.9574,-0.1342
2002-03-14,136155.61,91.62,1190.62,9.10,286178.87,94.57,5.78,38.561703,35.57,-0.8943,-0.1127
2002-03-21,136144.10,91.67,1189.17,9.12,287211.03,93.96,5.83,38.116482,35.79,-0.6960,-0.0352
2002-03-28,136132.58,91.72,1187.73,9.14,288243.19,93.35,5.87,38.370323,36.01,-0.7067,-0.0398
2002-04-04,136167.30,91.80,1187.14,9.16,288444.80,93.39,5.89,37.780315,36.06,-0.5144,0.0508
2002-04-11,136263.67,91.92,1187.70,9.16,287539.00,94.30,5.87,37.272648,35.89,-0.4125,0.1058
2002-04-18,136360.03,92.04,1188.26,9.16,286633.20,95.21,5.84,37.993015,35.73,-0.6777,-0.0272
2002-04-25,136456.40,92.16,1188.82,9.16,285727.40,96.12,5.82,36.291618,35.56,-0.2190,0.2222
2002-05-02,136535.00,92.29,1189.42,9.16,285029.10,96.75,5.80,36.751255,35.43,-0.3949,0.1158
2002-05-09,136507.00,92.54,1190.28,9.16,285575.77,95.74,5.80,35.934864,35.53,-0.1212,0.2857
2002-05-16,136479.00,92.79,1191.14,9.16,286122.45,94.72,5.80,37.471607,35.63,-0.5508,0.0324
2002-05-23,136451.00,93.04,1192.00,9.16,286669.13,93.71,5.80,37.032532,35.73,-0.3899,0.1186
2002-05-30,136423.00,93.28,1192.85,9.16,287215.81,92.69,5.80,36.469986,35.83,-0.1921,0.2395
2002-06-06,136414.67,93.30,1194.13,9.16,287874.17,91.68,5.80,35.104759,36.02,0.2737,0.5454
2002-06-13,136414.20,93.21,1195.58,9.18,288577.20,90.68,5.80,34.281521,36.25,0.5888,0.7196
2002-06-20,136413.73,93.13,1197.03,9.19,289280.23,89.68,5.80,34.164898,36.48,0.6927,0.7671
2002-06-27,136413.27,93.05,1198.47,9.20,289983.27,88.67,5.80,34.164406,36.71,0.7620,0.7961
2002-07-04,136441.26,93.03,1198.11,9.21,290604.19,88.05,5.79,33.985325,36.76,0.8291,0.8223
2002-07-11,136507.19,93.08,1195.33,9.21,291115.65,87.94,5.77,31.595171,36.56,1.4832,1.0004
2002-07-18,136573.13,93.12,1192.55,9.21,291627.10,87.83,5.75,28.929541,36.36,2.2196,1.1036
2002-07-25,136639.06,93.17,1189.78,9.21,292138.55,87.71,5.72,28.44738,36.15,2.3035,1.1119
2002-08-01,136705.00,93.22,1187.00,9.21,292650.00,87.60,5.70,28.833117,35.95,2.1280,1.0940
2002-08-08,136839.81,93.25,1189.03,9.21,291692.58,87.26,5.70,30.382904,35.46,1.5161,1.0066
2002-08-15,136974.61,93.28,1191.06,9.21,290735.16,86.92,5.70,30.98905,34.96,1.1863,0.9343
2002-08-22,137109.42,93.31,1193.10,9.21,289777.74,86.58,5.70,31.395449,34.46,0.9161,0.8536
2002-08-29,137244.23,93.34,1195.13,9.21,288820.32,86.25,5.70,30.747971,33.96,0.9610,0.8687
2002-09-05,137262.80,93.31,1197.05,9.20,288565.47,85.37,5.70,29.96962,33.71,1.1165,0.9156
2002-09-12,137194.20,93.23,1198.90,9.18,288837.53,84.08,5.70,29.63212,33.63,1.1938,0.9362
2002-09-19,137125.60,93.15,1200.74,9.17,289109.60,82.80,5.70,27.930794,33.55,1.6788,1.0346
2002-09-26,137057.00,93.08,1202.58,9.15,289381.67,81.52,5.70,27.54431,33.47,1.7708,1.0487
2002-10-03,136976.58,93.05,1204.27,9.14,289699.10,80.83,5.71,26.499027,33.54,2.1032,1.0912
2002-10-10,136866.61,93.15,1205.55,9.14,290129.94,81.65,5.76,27.350492,33.97,1.9772,1.0765
2002-10-17,136756.65,93.25,1206.84,9.14,290560.77,82.46,5.80,28.935717,34.40,1.6320,1.0270
2002-10-24,136646.68,93.36,1208.13,9.14,290991.61,83.27,5.85,29.89793,34.83,1.4730,0.9984
2002-10-31,136536.71,93.46,1209.42,9.14,291422.45,84.08,5.89,30.084845,35.26,1.5456,1.0120
2002-11-07,136502.00,93.36,1211.72,9.14,291976.60,84.70,5.92,29.717966,35.56,1.7474,1.0452
2002-11-14,136479.83,93.23,1214.19,9.14,292551.30,85.28,5.94,30.320204,35.85,1.6535,1.0305
2002-11-21,136457.67,93.10,1216.67,9.14,293126.00,85.87,5.97,31.254736,36.14,1.4604,0.9960
2002-11-28,136435.50,92.97,1219.14,9.14,293700.70,86.45,5.99,31.365492,36.43,1.5134,1.0061
2002-12-05,136553.87,92.98,1221.12,9.13,294114.87,86.15,5.97,30.597105,36.09,1.6425,1.0287
2002-12-12,136777.65,93.09,1222.72,9.11,294408.65,85.17,5.93,29.904869,35.29,1.6089,1.0231
2002-12-19,137001.42,93.21,1224.32,9.09,294702.42,84.20,5.88,30.230215,34.48,1.2712,0.9552
2002-12-26,137225.19,93.32,1225.93,9.07,294996.19,83.23,5.84,29.703678,33.68,1.1881,0.9347
2003-01-02,137419.10,93.43,1227.65,9.06,295116.35,82.32,5.80,30.859251,32.96,0.6270,0.7376
2003-01-09,137433.77,93.45,1230.11,9.06,294194.84,81.75,5.83,31.569302,32.73,0.3473,0.5899
2003-01-16,137448.45,93.48,1232.57,9.06,293273.32,81.19,5.85,30.935827,32.51,0.4692,0.6587
2003-01-23,137463.13,93.51,1235.04,9.06,292351.81,80.63,5.87,29.306887,32.28,0.8886,0.8441
2003-01-30,137477.81,93.54,1237.50,9.06,291430.29,80.06,5.89,29.063248,32.05,0.8940,0.8460
2003-02-06,137473.43,93.58,1238.43,9.06,292088.07,79.49,5.90,28.074745,32.12,1.2101,0.9403
2003-02-13,137461.43,93.62,1238.76,9.06,293377.57,78.91,5.90,27.928564,32.31,1.3096,0.9642
2003-02-20,137449.43,93.66,1239.08,9.06,294667.07,78.34,5.90,28.548109,32.50,1.1803,0.9327
2003-02-27,137437.43,93.70,1239.41,9.06,295956.57,77.76,5.90,28.367117,32.68,1.2903,0.9597
2003-03-06,137466.10,93.59,1241.21,9.04,296208.06,78.95,5.92,27.775419,32.52,1.4192,0.9878
2003-03-13,137511.03,93.43,1243.60,9.01,296044.35,80.85,5.94,27.691877,32.22,1.3547,0.9742
2003-03-20,137555.97,93.26,1246.00,8.98,295880.65,82.75,5.96,29.742634,31.93,0.6524,0.7492
2003-03-27,137600.90,93.09,1248.39,8.95,295716.94,84.65,5.98,28.840506,31.63,0.8326,0.8236
2003-04-03,137627.07,92.98,1251.35,8.93,295654.00,86.41,6.01,29.385973,31.55,0.6462,0.7465
2003-04-10,137606.30,93.00,1255.74,8.93,295843.00,87.83,6.03,29.092257,32.02,0.8760,0.8396
2003-04-17,137585.53,93.02,1260.13,8.93,296032.00,89.25,6.05,29.959433,32.50,0.7589,0.7949
2003-04-24,137564.77,93.05,1264.51,8.93,296221.00,90.68,6.08,30.330084,32.97,0.7901,0.8074
2003-05-01,137544.00,93.07,1268.90,8.93,296410.00,92.10,6.10,31.490973,33.45,0.5852,0.7178
2003-05-08,137599.55,93.18,1271.54,8.93,297136.19,91.56,6.15,31.581902,33.30,0.5133,0.6819
2003-05-15,137655.10,93.28,1274.18,8.93,297862.39,91.02,6.19,32.281223,33.15,0.2595,0.5366
2003-05-22,137710.65,93.39,1276.83,8.93,298588.58,90.47,6.24,32.092415,33.00,0.2712,0.5439
2003-05-29,137766.19,93.50,1279.47,8.93,299314.77,89.93,6.28,33.386173,32.85,-0.1602,0.2602
2003-06-05,137747.87,93.58,1281.53,8.93,300042.13,89.86,6.29,34.351242,33.14,-0.3609,0.1354
2003-06-12,137674.13,93.65,1283.17,8.94,300770.37,90.14,6.26,34.365223,33.77,-0.1781,0.2485
2003-06-19,137600.40,93.71,1284.80,8.94,301498.60,90.42,6.24,33.994583,34.40,0.1197,0.4466
2003-06-26,137526.67,93.78,1286.43,8.94,302226.83,90.70,6.22,33.544353,35.02,0.4413,0.6435
2003-07-03,137478.84,93.81,1288.15,8.94,303073.58,90.80,6.19,33.930569,35.55,0.4838,0.6664
2003-07-10,137495.77,93.74,1290.10,8.94,304216.61,90.44,6.17,34.394032,35.83,0.4304,0.6375
2003-07-17,137512.71,93.68,1292.04,8.94,305359.65,90.07,6.15,34.253586,36.12,0.5576,0.7043
2003-07-24,137529.65,93.61,1293.98,8.94,306502.68,89.71,6.13,34.478283,36.40,0.5756,0.7131
2003-07-31,137546.58,93.54,1295.92,8.94,307645.71,89.35,6.10,33.944618,36.69,0.8202,0.8190
2003-08-07,137560.61,93.68,1296.37,8.94,307445.90,88.99,6.10,33.930569,36.61,0.8017,0.8119
2003-08-14,137574.16,93.86,1296.58,8.94,307022.29,88.63,6.10,34.471268,36.48,0.5994,0.7246
2003-08-21,137587.71,94.03,1296.78,8.94,306598.68,88.27,6.10,34.520416,36.34,0.5440,0.6975
2003-08-28,137601.26,94.21,1296.98,8.94,306175.06,87.91,6.10,34.94175,36.20,0.3774,0.6075
2003-09-04,137646.50,94.31,1297.16,8.95,305820.60,87.89,6.09,35.278805,36.24,0.2863,0.5532
2003-09-11,137734.00,94.34,1297.30,8.98,305558.33,88.33,6.07,35.124317,36.49,0.4093,0.6257
2003-09-18,137821.50,94.36,1297.44,9.00,305296.07,88.78,6.04,35.475414,36.75,0.3811,0.6096
2003-09-25,137909.00,94.38,1297.58,9.03,305033.80,89.22,6.02,34.363117,37.01,0.7903,0.8074
2003-10-02,137998.19,94.44,1297.75,9.05,304928.94,89.73,5.99,35.597675,37.26,0.4958,0.6728
2003-10-09,138097.55,94.66,1298.06,9.05,305768.48,90.66,5.95,36.070347,37.46,0.4145,0.6286
2003-10-16,138196.90,94.88,1298.38,9.05,306608.03,91.58,5.90,36.232597,37.66,0.4259,0.6350
2003-10-23,138296.26,95.10,1298.69,9.05,307447.58,92.51,5.86,35.978642,37.86,0.5618,0.7064
2003-10-30,138395.61,95.32,1299.01,9.05,308287.13,93.44,5.81,36.73349,38.06,0.3961,0.6182
2003-11-06,138421.83,95.35,1300.30,9.05,308340.33,93.52,5.78,36.832249,38.20,0.4091,0.6256
2003-11-13,138418.80,95.30,1301.98,9.05,308079.00,93.26,5.76,36.599434,38.32,0.5141,0.6823
2003-11-20,138415.77,95.25,1303.66,9.05,307817.67,93.00,5.74,36.147957,38.44,0.6846,0.7636
2003-11-27,138412.73,95.20,1305.34,9.05,307556.33,92.75,5.71,37.093269,38.56,0.4375,0.6414
2003-12-04,138416.90,95.17,1306.29,9.05,307585.74,93.68,5.70,37.276684,38.79,0.4512,0.6489
2003-12-11,138430.68,95.18,1306.27,9.04,308002.81,96.21,5.70,37.833996,39.16,0.3970,0.6187
2003-12-18,138444.45,95.18,1306.25,9.04,308419.87,98.74,5.70,38.102081,39.54,0.4292,0.6368
2003-12-25,138458.23,95.19,1306.22,9.04,308836.94,101.27,5.70,38.907803,39.91,0.3008,0.5620
2004-01-01,138472.00,95.20,1306.20,9.04,309254.00,103.80,5.70,39.370564,40.29,0.2749,0.5461
2004-01-08,138487.81,95.36,1309.68,9.04,309737.00,101.68,5.68,39.947227,40.32,0.1111,0.4409
2004-01-15,138503.61,95.51,1313.15,9.04,310220.00,99.55,5.65,40.509655,40.35,-0.0484,0.3342
2004-01-22,138519.42,95.67,1316.63,9.04,310703.00,97.43,5.63,40.758831,40.38,-0.1143,0.2903
2004-01-29,138535.23,95.82,1320.11,9.04,311186.00,95.31,5.61,40.246243,40.41,0.0475,0.3985
2004-02-05,138529.72,95.87,1322.62,9.04,312154.24,94.59,5.63,40.516785,40.55,0.0112,0.3742
2004-02-12,138508.24,95.83,1324.41,9.04,313486.41,94.93,5.68,40.943939,40.79,-0.0448,0.3366
2004-02-19,138486.76,95.79,1326.19,9.04,314818.59,95.27,5.72,40.844265,41.03,0.0566,0.4046
2004-02-26,138465.28,95.75,1327.98,9.04,316150.76,95.61,5.77,41.015137,41.27,0.0772,0.4184
2004-03-04,138474.97,95.77,1329.38,9.04,316582.97,95.65,5.78,41.776913,41.41,-0.1094,0.2935
2004-03-11,138526.23,95.85,1330.26,9.05,315815.23,95.28,5.74,40.438461,41.41,0.2909,0.5560
2004-03-18,138577.48,95.94,1331.14,9.05,315047.48,94.92,5.69,40.367271,41.41,0.3125,0.5691
2004-03-25,138628.74,96.02,1332.02,9.06,314279.74,94.56,5.65,39.989933,41.41,0.4256,0.6348
2004-04-01,138680.00,96.10,1332.90,9.06,313512.00,94.20,5.60,41.08633,41.41,0.0982,0.4323
2004-04-08,138720.13,96.28,1333.02,9.06,314784.13,93.27,5.60,41.250099,41.39,0.0409,0.3941
2004-04-15,138760.27,96.46,1333.13,9.06,316056.27,92.33,5.60,40.706867,41.36,0.1949,0.4957
2004-04-22,138800.40,96.64,1333.25,9.06,317328.40,91.40,5.60,40.885559,41.33,0.1332,0.4555
2004-04-29,138840.53,96.82,1333.37,9.06,318600.53,90.47,5.60,39.734768,41.30,0.4688,0.6584
2004-05-06,138903.94,96.74,1334.79,9.06,318317.87,91.07,5.60,39.027126,41.23,0.6584,0.7520
2004-05-13,138976.65,96.57,1336.73,9.06,317413.29,92.29,5.60,39.191536,41.14,0.5821,0.7163
2004-05-20,139049.35,96.39,1338.67,9.06,316508.71,93.51,5.60,39.127201,41.05,0.5741,0.7124
2004-05-27,139122.06,96.22,1340.61,9.06,315604.13,94.73,5.60,40.285156,40.96,0.2008,0.4995
2004-06-03,139199.47,96.15,1341.91,9.07,315197.40,95.67,5.59,40.342346,40.93,0.1759,0.4833
2004-06-10,139288.60,96.35,1341.61,9.07,316035.30,95.93,5.57,40.821232,41.07,0.0732,0.4157
2004-06-17,139377.73,96.55,1341.31,9.08,316873.20,96.19,5.55,40.771202,41.20,0.1286,0.4524
2004-06-24,139466.87,96.76,1341.00,9.09,317711.10,96.44,5.52,41.028526,41.34,0.0921,0.4283
2004-07-01,139556.00,96.96,1340.70,9.10,318549.00,96.70,5.50,40.542477,41.47,0.2778,0.5479
2004-07-08,139559.84,97.06,1343.68,9.10,318645.65,96.52,5.48,40.246281,41.73,0.4433,0.6446
2004-07-15,139563.68,97.16,1346.66,9.10,318742.29,96.34,5.45,40.095558,41.99,0.5653,0.7081
2004-07-22,139567.52,97.26,1349.64,9.10,318838.94,96.16,5.43,39.571678,42.24,0.7989,0.8108
2004-07-29,139571.35,97.36,1352.62,9.10,318935.58,95.98,5.41,40.296513,42.50,0.6593,0.7523
2004-08-05,139561.90,97.41,1354.97,9.10,319698.55,95.68,5.40,39.105209,42.80,1.1035,0.9119
2004-08-12,139542.48,97.42,1356.85,9.10,320961.26,95.30,5.40,39.148262,43.12,1.1871,0.9345
2004-08-19,139523.06,97.43,1358.72,9.10,322223.97,94.91,5.40,40.368282,43.44,0.9191,0.8546
2004-08-26,139503.65,97.44,1360.59,9.10,323486.68,94.53,5.40,40.705582,43.77,0.9148,0.8532
2004-09-02,139495.17,97.49,1362.19,9.10,324641.37,94.12,5.40,41.17205,44.03,0.8532,0.8313
2004-09-09,139552.33,97.75,1362.15,9.11,325147.93,93.53,5.43,41.416054,43.91,0.7457,0.7895
2004-09-16,139609.50,98.01,1362.10,9.12,325654.50,92.95,5.45,41.660069,43.80,0.6383,0.7428
2004-09-23,139666.67,98.26,1362.05,9.12,326161.07,92.37,5.47,41.35149,43.68,0.6960,0.7685
2004-09-30,139723.83,98.52,1362.01,9.13,326667.63,91.78,5.50,41.947136,43.56,0.4835,0.6663
2004-10-07,139828.58,98.55,1364.40,9.13,326952.13,91.91,5.48,42.059303,43.54,0.4429,0.6444
2004-10-14,139941.26,98.54,1367.20,9.13,327199.61,92.16,5.46,41.388943,43.53,0.6409,0.7440
2004-10-21,140053.94,98.53,1370.00,9.13,327447.10,92.41,5.44,40.653721,43.53,0.8582,0.8331
2004-10-28,140166.61,98.51,1372.80,9.13,327694.58,92.66,5.41,42.124168,43.52,0.4163,0.6296
2004-11-04,140220.40,98.58,1374.59,9.13,328239.80,93.23,5.40,43.479298,43.69,0.0644,0.4098
2004-11-11,140195.67,98.75,1375.03,9.13,329182.00,94.23,5.40,44.113625,44.12,0.0019,0.3679
2004-11-18,140170.93,98.92,1375.48,9.13,330124.20,95.24,5.40,43.681133,44.55,0.2582,0.5358
2004-11-25,140146.20,99.10,1375.92,9.13,331066.40,96.24,5.40,44.387512,44.97,0.1741,0.4822
2004-12-02,140128.87,99.27,1376.02,9.14,331771.48,97.05,5.40,44.481232,45.39,0.2720,0.5443
2004-12-09,140155.97,99.44,1374.08,9.18,331053.87,96.69,5.37,44.430775,45.79,0.4056,0.6236
2004-12-16,140183.06,99.61,1372.14,9.22,330336.26,96.33,5.35,44.776752,46.18,0.4207,0.6321
2004-12-23,140210.16,99.78,1370.20,9.26,329618.65,95.96,5.33,45.432705,46.58,0.3432,0.5875
2004-12-30,140237.26,99.96,1368.25,9.30,328901.03,95.60,5.31,45.324574,46.98,0.4940,0.6718
2005-01-06,140267.58,100.15,1368.35,9.31,329394.39,95.27,5.32,44.580078,47.09,0.7499,0.7912
